,circuit,loss,k1,k2,theta1,theta2,Circuit,best_losses,Best_Loss_Circuit
1227,"((0, 1, 0), (1, 0, 0))",1978368.376219233,1.7584640431434717,0.2568358970259462,4.382062599779218,8.745096453305838,Dual Control,0.10629743544424701,Dual Control
1228,"((0, 1, 0), (0, 0, 1))",34210253.49375894,1.7413308515727426,1.4615288018695347,9.882967948368794,5.09708768722014,Upstream Repression,0.10629743544424701,Dual Control
1229,"((0, 1, 0), (1, 0, 0))",208031.1749185221,1.983778102973726,0.10508843671425126,1.6864598986013266,6.427111110286367,Dual Control,0.10629743544424701,Dual Control
1230,"((0, 1, 0), (1, 0, 0))",402950.2752472706,2.4214766738725375,0.45396136707679163,1.0880653228990413,5.92811138635595,Dual Control,0.10629743544424701,Dual Control
1231,"((0, 1, 0), (1, 0, 0))",283393.37809757394,3.3803235626530137,0.7558174709996509,0.7333278360063549,7.423157535344933,Dual Control,0.10629743544424701,Dual Control
1232,"((0, 0, 1), (1, 0, 0))",217672.45596504633,0.12200116140593531,4.889468821326718,8.949104483289851,7.6258720263321464,Downstream Activation,0.10629743544424701,Dual Control
1233,"((0, 1, 0), (1, 0, 0))",7478.27976000072,2.0922380324554934,0.3517241149102178,0.29799723080642093,9.343593793243517,Dual Control,0.10629743544424701,Dual Control
1234,"((0, 1, 0), (1, 0, 0))",315307.23976124934,2.921817395570675,0.6397113360942359,0.9146044846806356,7.969443387227124,Dual Control,0.10629743544424701,Dual Control
1235,"((0, 1, 0), (1, 0, 0))",104646.96955907071,2.5598219650661562,0.09640245656636524,1.2531755883210816,8.424055940171963,Dual Control,0.10629743544424701,Dual Control
1236,"((0, 0, 1), (0, 0, 1))",49029955.7123003,1.8304599253058542,2.037765004783354,6.924321440198426,4.948742825745378,No Control,0.10629743544424701,Dual Control
1237,"((0, 1, 0), (1, 0, 0))",1622996.6647004387,2.1956231366450916,0.19210878856962177,3.7134944888194874,7.636197090378483,Dual Control,0.10629743544424701,Dual Control
1238,"((0, 1, 0), (1, 0, 0))",1935.45056527632,1.4607015465996085,0.286329214532294,0.17935086336165898,6.727553913216074,Dual Control,0.10629743544424701,Dual Control
1239,"((0, 1, 0), (1, 0, 0))",2960676.2193238204,1.8721434170387068,0.8746682696552056,1.9353914958157155,3.206123527587902,Dual Control,0.10629743544424701,Dual Control
1240,"((0, 1, 0), (1, 0, 0))",68320.1807137847,3.1712306447201164,0.49973821766086685,0.4296052750251017,6.240859175116374,Dual Control,0.10629743544424701,Dual Control
1241,"((0, 1, 0), (0, 0, 1))",35112180.83251481,1.9975708559807064,1.947178184380686,5.5016392803367165,0.05159510560955738,Upstream Repression,0.10629743544424701,Dual Control
1242,"((0, 1, 0), (1, 0, 0))",1267.4895807148566,1.6942893680251303,0.005741717796529203,0.6189456491580482,7.151874888219478,Dual Control,0.10629743544424701,Dual Control
1243,"((0, 1, 0), (1, 0, 0))",5.274122179690214,2.297657418743075,0.10463370391839971,0.01760955130202365,6.941187356118888,Dual Control,0.10629743544424701,Dual Control
1244,"((0, 1, 0), (1, 0, 0))",93634.71728550027,2.0250781540141216,0.3567506786046617,0.7612346854671118,7.288911490986534,Dual Control,0.10629743544424701,Dual Control
