,loss,theta0,theta1
38,0.00031448935624212027,0.12794889509677887,0.7544420957565308
39,0.0003144843503832817,0.11836805194616318,0.7549430727958679
40,0.00031447934452444315,0.10879786312580109,0.7554419636726379
41,0.0003144743968732655,0.09923731535673141,0.7559387683868408
42,0.0003144694201182574,0.08968550711870193,0.7564336061477661
43,0.00031446453067474067,0.0801415890455246,0.756926417350769
44,0.00031445958302356303,0.07060480117797852,0.7574172616004944
45,0.0003144546935800463,0.06107449531555176,0.7579061388969421
46,0.00031444989144802094,0.051550038158893585,0.7583929896354675
47,0.0003144450020045042,0.04203088581562042,0.7588778734207153
48,0.00031444019987247884,0.032516539096832275,0.7593609690666199
49,0.0003144353977404535,0.023006541654467583,0.7598420977592468
50,0.0003144305956084281,0.01350049115717411,0.7603212594985962
51,0.0003144258225802332,0.003997984807938337,0.7607985734939575
52,0.0003144210495520383,-0.005501237232238054,0.761273980140686
53,0.0003144163638353348,-0.014997548423707485,0.7617475390434265
54,0.0003144115908071399,-0.024491164833307266,0.762219250202179
55,0.00031440690509043634,-0.03398236632347107,0.7626890540122986
56,0.00031440224847756326,-0.04347137734293938,0.763157069683075
57,0.0003143975918646902,-0.05295838415622711,0.7636232376098633
58,0.0003143929352518171,-0.06244359165430069,0.7640876173973083
59,0.00031438827863894403,-0.07192716002464294,0.7645501494407654
60,0.0003143836511299014,-0.08140923827886581,0.7650108933448792
61,0.0003143790818285197,-0.09088996052742004,0.7654698491096497
62,0.00031437448342330754,-0.10036946088075638,0.7659270167350769
63,0.00031436991412192583,-0.10984783619642258,0.7663824558258057
64,0.00031436531571671367,-0.1193251833319664,0.7668361067771912
65,0.00031436083372682333,-0.1288015991449356,0.7672880291938782
66,0.0003143562644254416,-0.13827717304229736,0.7677382230758667
67,0.00031435175333172083,-0.14775194227695465,0.7681866884231567
68,0.00031434730044566095,-0.15722602605819702,0.7686334848403931
69,0.0003143428184557706,-0.16669946908950806,0.7690785527229309
70,0.00031433836556971073,-0.17617231607437134,0.769521951675415
71,0.00031433391268365085,-0.18564461171627045,0.7699636220932007
72,0.00031432945979759097,-0.19511641561985016,0.7704036235809326
73,0.000314325065119192,-0.20458777248859406,0.7708419561386108
74,0.00031432067044079304,-0.21405869722366333,0.7712786197662354
75,0.00031431627576239407,-0.22352926433086395,0.7717136740684509
76,0.00031431191018782556,-0.23299947381019592,0.7721470594406128
77,0.0003143075155094266,-0.24246934056282043,0.7725788354873657
78,0.00031430317903868854,-0.2519388794898987,0.7730090022087097
79,0.00031429887167178094,-0.26140815019607544,0.7734375596046448
80,0.0003142945352010429,-0.2708771526813507,0.7738644480705261
81,0.0003142902278341353,-0.2803459167480469,0.7742897272109985
82,0.00031428594957105815,-0.28981441259384155,0.7747134566307068
83,0.00031428170041181147,-0.29928267002105713,0.7751355767250061
84,0.00031427742214873433,-0.308750718832016,0.7755561470985413
85,0.0003142732020933181,-0.3182186186313629,0.7759751677513123
86,0.00031426892383024096,-0.32768625020980835,0.7763926386833191
87,0.00031426470377482474,-0.33715376257896423,0.7768085598945618
88,0.0003142604837194085,-0.3466210663318634,0.7772229313850403
89,0.0003142563218716532,-0.35608819127082825,0.7776358127593994
90,0.0003142521600238979,-0.36555519700050354,0.7780470848083496
91,0.0003142479690723121,-0.37502193450927734,0.7784568667411804
92,0.0003142438072245568,-0.38448864221572876,0.7788651585578918
93,0.00031423967448063195,-0.3939550518989563,0.7792719602584839
94,0.0003142355417367071,-0.40342146158218384,0.7796772718429565
95,0.0003142314380966127,-0.4128875732421875,0.7800810933113098
96,0.0003142273344565183,-0.42235368490219116,0.7804834246635437
97,0.0003142232308164239,-0.43181949853897095,0.7808842658996582
98,0.00031421915628015995,-0.44128528237342834,0.7812836766242981
99,0.00031421511084772646,-0.45075079798698425,0.7816817164421082
