,num_iters,km1_perturb,kc1_perturb,km2_perturb,kc2_perturb,loss,k1,k2,theta1,theta2
1017,500,0.95,0.75,0.5,1.05,0.07638787118538412,0.00018968744581305603,2.104839287029264e-05,4.865155471666558,5.049375231482384
1018,500,0.95,0.75,0.75,1.05,0.07611395348925133,0.0002014392573429998,2.1459326085680748e-05,7.228251426581748,1.088361125615123
1019,500,0.95,0.75,0.9,1.05,0.07625255374404437,0.00027583550288117956,1.925346857787341e-05,9.258752958515688,3.6962864359208476
1020,500,0.95,0.75,0.95,1.05,0.07618857310698654,0.00031893491113754973,1.991860904835416e-05,8.805145536099143,8.070365242988405
1021,500,0.95,0.75,1.0,1.05,0.07633005669031903,0.0004585271975321929,1.8850250328879815e-05,7.949695583976403,0.7711794083183321
1022,500,0.95,0.75,1.05,1.05,0.07626507085272424,0.0009991766753745792,1.9460660745906967e-05,5.865868814690694,0.3809633275302614
1023,500,0.95,0.75,1.1,1.05,0.07617559870216464,0.0004959569614385352,1.9506916195980678e-05,8.043670722601808,6.839744555853034
1024,500,0.95,0.75,1.25,1.05,0.07610106349335283,0.0008519773125643299,1.9186731163026743e-05,7.465326177478864,0.546434845284685
1025,500,0.95,0.75,1.5,1.05,0.07608997881277868,0.0006822013576138746,2.0510775896085244e-05,8.107561178387167,7.906294685131898
1026,500,0.95,0.75,0.5,1.1,0.07560362811782417,0.00021398979632710909,2.011372834341133e-05,4.854647960208859,2.665538332353074
1027,500,0.95,0.75,0.75,1.1,0.07585233042147288,0.0004466946436954396,1.888803026182186e-05,5.240116861227596,6.100726291863929
1028,500,0.95,0.75,0.9,1.1,0.07576935392412362,0.00021047853552512116,2.1686124503738494e-05,7.409970522903322,1.3218272012784817
1029,500,0.95,0.75,0.95,1.1,0.0756658973372609,0.0006539050778310948,2.0143265807144456e-05,4.797233197742597,9.250180118136532
1030,500,0.95,0.75,1.0,1.1,0.07591943114814764,0.00023402766970781006,2.0484068542289614e-05,8.303299262542408,6.003049220821253
1031,500,0.95,0.75,1.05,1.1,0.0757366523008804,0.00032088425371271567,1.9871602004461143e-05,8.554330191369838,9.6029197818762
1032,500,0.95,0.75,1.1,1.1,0.07591877825371751,0.00023331813491099564,2.1366538884186767e-05,8.450492988131202,9.503897948482411
1033,500,0.95,0.75,1.25,1.1,0.07572612909638683,0.0005820189192102505,1.907181293664032e-05,8.152402073753029,1.5358549319412607
1034,500,0.95,0.75,1.5,1.1,0.07568463838557664,0.0009278042210037649,1.796155188747469e-05,8.860575648704229,7.7622065333025265
1035,500,0.95,0.75,0.5,1.25,0.07217444706062182,6.872713316675038e-05,3.0087537921239634e-05,8.904601918818669,4.312297741091488
1036,500,0.95,0.75,0.75,1.25,0.07422384804231522,6.16178643807281e-05,3.32729598659723e-05,9.423207624379112,7.515233160665129
1037,500,0.95,0.75,0.9,1.25,0.07469026629142692,0.0005404194780436819,1.6808868968301482e-05,6.334993495295202,9.99891664281331
1038,500,0.95,0.75,0.95,1.25,0.07471582775332727,0.0003341327283108437,1.702184598419342e-05,8.621021175455077,0.8171945881075412
1039,500,0.95,0.75,1.0,1.25,0.07423366467237667,0.00012803404201119572,2.2076859002381846e-05,9.074081195454168,1.8939397487188607
1040,500,0.95,0.75,1.05,1.25,0.0745962951477468,0.0004451088112422071,1.802239176087319e-05,6.730402372361644,3.6427267076838064
1041,500,0.95,0.75,1.1,1.25,0.07457025883163224,0.0004988268199139439,1.8288374920701474e-05,5.831382753877035,1.1619223739977376
1042,500,0.95,0.75,1.25,1.25,0.07451023057480063,0.0005274795700315967,1.834041474164255e-05,6.745246070180649,9.992623014023089
1043,500,0.95,0.75,1.5,1.25,0.07506999335406753,0.00027545892522191527,2.1740080182418646e-05,7.686705066290606,2.864857625529761
1044,500,0.95,0.75,0.5,1.5,0.07149247276410747,9.582279563419852e-05,2.078429595706575e-05,5.883441326797288,2.8150408003668574
1045,500,0.95,0.75,0.75,1.5,0.0734760222045068,0.00043425241542612096,1.91513456115447e-05,2.7987026283422525,3.9628600833192067
1046,500,0.95,0.75,0.9,1.5,0.0735333698965176,0.0005121757271184875,1.4127580515301728e-05,5.248418220000921,1.6995096806714194
1047,500,0.95,0.75,0.95,1.5,0.07280931455865458,9.351504347008307e-05,2.242511442669887e-05,7.631073335608544,7.265965710286853
1048,500,0.95,0.75,1.0,1.5,0.07329377527547479,0.0002820797863159665,1.9029199580549878e-05,4.853921952556402,4.718335152473788
1049,500,0.95,0.75,1.05,1.5,0.07303982454958984,0.0002680265662504393,1.5078144386109213e-05,8.323596963915342,7.507867288557418
1050,500,0.95,0.75,1.1,1.5,0.0728565724194628,0.0002131333235500074,1.682834575261897e-05,8.190113251562035,3.792885575396074
1051,500,0.95,0.75,1.25,1.5,0.07350036457893125,0.0007229482705922626,1.3179344472126764e-05,8.891086276017916,2.9312407441212978
1052,500,0.95,0.75,1.5,1.5,0.07290841328708075,0.000800350360059173,1.5304279559966405e-05,6.640967863407195,2.7384690937689613
1053,500,1.0,0.75,0.5,0.5,0.08656231836160275,0.0005027597863290049,3.443669437797139e-05,6.128413548236221,0.3357204526825148
1054,500,1.0,0.75,0.75,0.5,0.08675394171834441,0.0006275543361478099,3.640493294136788e-05,6.921210145090778,8.673262699701601
1055,500,1.0,0.75,0.9,0.5,0.08661207072320329,0.0009644463749100212,3.288458706254962e-05,9.73179500729571,1.0361730809639242
1056,500,1.0,0.75,0.95,0.5,0.08752207431346379,0.0004534082457079345,3.9631844613371756e-05,7.634771151600912,0.15772341011302204
1057,500,1.0,0.75,1.0,0.5,0.08673284948714358,0.0009816382378551195,3.6094119561318206e-05,7.915660112093625,0.8280726539516969
1058,500,1.0,0.75,1.05,0.5,0.08673784893900355,0.000899513528555085,3.626646577419902e-05,7.884665908949001,0.7822603710782525
1059,500,1.0,0.75,1.1,0.5,0.08785911603718224,0.0008423174534265581,3.8345384762445794e-05,6.0564418136668765,7.06681087493369
1060,500,1.0,0.75,1.25,0.5,0.08699870878022965,0.0007987269418268041,3.687555386247621e-05,9.057850317491438,2.646032412312608
1061,500,1.0,0.75,1.5,0.5,0.08748499965460887,0.0009201479375538177,3.890455647189376e-05,8.04860285330662,5.3820223571765275
1062,500,1.0,0.75,0.5,0.75,0.08166852502657973,0.0001860344140322588,2.8712440211322478e-05,4.995819369513263,7.069081502345934
1063,500,1.0,0.75,0.75,0.75,0.08077674690832311,0.0003087100817948024,2.5333721452148368e-05,9.522025075796119,6.871041309878998
1064,500,1.0,0.75,0.9,0.75,0.08079292812526323,0.0009224404935849022,2.436124226781543e-05,6.074151455270407,0.1658047235365494
1065,500,1.0,0.75,0.95,0.75,0.08093802942917008,0.0009221487734466644,2.261054344845328e-05,9.207010502931313,3.216992418241281
1066,500,1.0,0.75,1.0,0.75,0.08234648803283787,0.000437319811584315,3.181216005205686e-05,6.152307358444641,4.136819705667269
1067,500,1.0,0.75,1.05,0.75,0.0816431295397084,0.0007150533567191681,2.7175270118144452e-05,5.322557715352196,5.669077271218885
1068,500,1.0,0.75,1.1,0.75,0.08083713712248661,0.0007311603784829701,2.4933064785055074e-05,9.108076754399919,6.922651648563038
1069,500,1.0,0.75,1.25,0.75,0.08082813082996185,0.0008892278815873687,2.8131280851470605e-05,6.081987440132984,3.9563606543716503
1070,500,1.0,0.75,1.5,0.75,0.08372974483946785,0.00018947118697974877,3.880358969987241e-05,8.843269886236918,2.9508113246221424
1071,500,1.0,0.75,0.5,0.9,0.07848906154213017,0.0002354302407383238,2.2825022749097337e-05,5.789661476620918,7.312038232794698
1072,500,1.0,0.75,0.75,0.9,0.07891713539479697,0.0003525760499504835,2.434375143372215e-05,5.271834747862822,0.774351395424735
1073,500,1.0,0.75,0.9,0.9,0.0786798930127309,0.000592175223557869,2.084336653459076e-05,8.10107955534798,5.856558133921377
1074,500,1.0,0.75,0.95,0.9,0.07861241745364635,0.000549488578686063,2.2035842748266986e-05,7.3484718965892695,1.2004804527848836
1075,500,1.0,0.75,1.0,0.9,0.07869932088736795,0.0004859277701924078,2.3375683649523327e-05,7.084755772369866,6.963894040282387
1076,500,1.0,0.75,1.05,0.9,0.0787135225965328,0.00031220365218148394,2.3299600997808986e-05,9.352223183513274,6.365771605369199
1077,500,1.0,0.75,1.1,0.9,0.07875856334186421,0.0009080668842038841,2.2874470632444052e-05,5.104763221786223,9.160897907393432
1078,500,1.0,0.75,1.25,0.9,0.0785830913489319,0.0009072719339639583,2.11292845427815e-05,8.41458760250033,4.982515882026899
1079,500,1.0,0.75,1.5,0.9,0.07930729978971582,0.0005014427900866653,2.7102630627417832e-05,7.463983513229763,2.0593207764475423
1080,500,1.0,0.75,0.5,0.95,0.07709800944677023,6.314366110122342e-05,3.180857835468437e-05,8.711323084156499,9.339920190972519
1081,500,1.0,0.75,0.75,0.95,0.07778347387721665,0.00015071606737250532,2.29142999859822e-05,9.683334192746274,0.4472067728630942
1082,500,1.0,0.75,0.9,0.95,0.07829131732392,0.0004905808003993147,2.265544982967773e-05,5.36014114988226,0.8698774594272044
1083,500,1.0,0.75,0.95,0.95,0.07831704451468977,0.00040461961632290807,2.242762787378713e-05,6.456146284863911,2.30038891704055
1084,500,1.0,0.75,1.0,0.95,0.0780568739052434,0.00047466868975473784,2.167628939909538e-05,7.299536541706226,1.5086316667382977
1085,500,1.0,0.75,1.05,0.95,0.07789177962645161,0.0008669258613437441,2.2164501135302682e-05,5.301990105951431,9.986607955568777
1086,500,1.0,0.75,1.1,0.95,0.0780580935238942,0.0006480618952498457,2.1210979190828425e-05,7.622338446107731,3.1861146846707076
1087,500,1.0,0.75,1.25,0.95,0.078387744015046,0.0008211418030514893,2.4032037075398425e-05,4.744213874319989,5.988038303770843
1088,500,1.0,0.75,1.5,0.95,0.07812234483791977,0.0008371303303478639,2.2112996144425293e-05,6.980423905097516,4.952074264847248
1089,500,1.0,0.75,0.5,1.0,0.0758481071240017,8.137543607008874e-05,2.978766883731404e-05,9.597137495264228,5.2678946418510195
1090,500,1.0,0.75,0.75,1.0,0.07767472102665368,0.0003261503694414569,2.297098829125697e-05,5.299417335794823,6.874088825569313
1091,500,1.0,0.75,0.9,1.0,0.07752930350701692,0.0004263868199881706,2.0528056506093205e-05,6.982845285790398,8.09799225868241
1092,500,1.0,0.75,0.95,1.0,0.07760665336505698,0.00024882425892435854,2.1613997287850132e-05,9.950982638700488,7.851404155869219
1093,500,1.0,0.75,1.0,1.0,0.07762112467025375,0.0005038634052965164,1.92654246177426e-05,8.376375560881943,8.954670212910804
1094,500,1.0,0.75,1.05,1.0,0.07754574627317135,0.0005458805661150222,1.980645994133308e-05,8.250758925570786,5.774556390447405
1095,500,1.0,0.75,1.1,1.0,0.07755675874858466,0.00033844669616970804,2.1230729721106916e-05,9.16158127675848,3.551082096826195
1096,500,1.0,0.75,1.25,1.0,0.07752695977000405,0.0005577929479316606,2.1585221959214406e-05,7.589537134303249,4.90876085272355
1097,500,1.0,0.75,1.5,1.0,0.07760089304434709,0.00068534860461177,2.0496372818984955e-05,8.475993485894818,4.585828417785546
1098,500,1.0,0.75,0.5,1.05,0.07689959953662823,0.00024280516006491815,2.0681697230185826e-05,4.94026630111754,5.693675365447114
1099,500,1.0,0.75,0.75,1.05,0.07697862704221126,0.0009553030122237686,1.7836490266949457e-05,4.955191741969123,3.629259131643976
1100,500,1.0,0.75,0.9,1.05,0.07716677513153668,0.00037302238881724,2.1644012204651018e-05,5.751815191962131,6.386052836917591
1101,500,1.0,0.75,0.95,1.05,0.07698809693373085,0.000673370097781283,1.8906502059549728e-05,6.231641030404788,0.939741246148504
1102,500,1.0,0.75,1.0,1.05,0.07689200999617611,0.0008028877409755448,1.9886929847805198e-05,5.1427726510805964,0.35392415333800625
1103,500,1.0,0.75,1.05,1.05,0.07699020069434415,0.0005998854939407504,2.0662820630408882e-05,6.040503273879954,0.9628702958620294
1104,500,1.0,0.75,1.1,1.05,0.07706558712825223,0.0008309223678849846,2.2317488350284412e-05,4.451225116940242,7.623546442460804
1105,500,1.0,0.75,1.25,1.05,0.07685485566999505,0.0009066374590929423,1.981336083729726e-05,6.000161302984157,1.1937647708755112
1106,500,1.0,0.75,1.5,1.05,0.07726521482622611,0.00047086673176521777,2.263223302668343e-05,7.520392823027401,1.404838601025471
1107,500,1.0,0.75,0.5,1.1,0.07507967826826187,7.790899550126074e-05,3.147843658846157e-05,9.026418872435851,2.5057263285060296
1108,500,1.0,0.75,0.75,1.1,0.07641610347808969,0.0008844947115168368,1.8648921613877375e-05,4.029018217849883,4.121077582134032
1109,500,1.0,0.75,0.9,1.1,0.0763867137086818,0.0008914069434657298,1.8715045268962925e-05,4.707437859620821,8.02130642932201
1110,500,1.0,0.75,0.95,1.1,0.07675209471603753,0.0009211045318345202,1.8248163224493528e-05,4.665240008314932,7.166918840196066
1111,500,1.0,0.75,1.0,1.1,0.07672499977597999,0.0002634695727958868,2.212563619954689e-05,7.1526853832731385,9.574000946105397
1112,500,1.0,0.75,1.05,1.1,0.07659912363205491,0.00041851316641972167,2.0285608112708006e-05,6.8063810151081645,4.131806103677112
1113,500,1.0,0.75,1.1,1.1,0.07650418077547347,0.0007740221384626545,2.0386962021803644e-05,5.160258186908674,5.931701874173211
1114,500,1.0,0.75,1.25,1.1,0.07657527528198355,0.0007093427352374347,2.0423029867157552e-05,6.217991666080753,3.0990945920705766
1115,500,1.0,0.75,1.5,1.1,0.07662560840071841,0.0006633906309316572,1.9045523392619187e-05,9.255637467332493,8.708161502989606
1116,500,1.0,0.75,0.5,1.25,0.07567422145402677,0.0007866215609095158,1.9241871236297357e-05,2.0353523645828697,1.4197875058897615
1117,500,1.0,0.75,0.75,1.25,0.07490558551365104,0.00015829138228176578,1.8481785171171795e-05,8.718036379195324,5.1288166250423135
1118,500,1.0,0.75,0.9,1.25,0.0753119491004551,0.0008341661496225542,1.793383740352921e-05,3.7313479473421465,9.998244848022058
1119,500,1.0,0.75,0.95,1.25,0.07548237315174672,0.0006654556807379983,1.659643238933415e-05,5.318002202435505,5.230331584824098
1120,500,1.0,0.75,1.0,1.25,0.0754516633138173,0.0006291013161895094,1.9422292814014715e-05,4.339604386086485,4.852285388916325
1121,500,1.0,0.75,1.05,1.25,0.07532388814089608,0.0007604985138370843,1.6688143541562493e-05,5.567795477737297,7.234494501159597
1122,500,1.0,0.75,1.1,1.25,0.0754164619149274,0.0007197248018199742,1.9802275895650534e-05,4.119746627123139,5.702697469183462
1123,500,1.0,0.75,1.25,1.25,0.07522308253891788,0.0008620606831732336,1.8850264440113552e-05,4.622826543178155,2.3982742700723225
1124,500,1.0,0.75,1.5,1.25,0.07548380409813753,0.0003301934129993215,1.9298412360561103e-05,9.108068390681519,8.762166328710693
1125,500,1.0,0.75,0.5,1.5,0.0735802427198115,0.0001557604227878722,1.9309690899838467e-05,3.706902201918831,1.3066733887042925
1126,500,1.0,0.75,0.75,1.5,0.07379695536418632,0.0001609369967151582,1.9188434861223277e-05,5.08693841631225,5.939946140497084
1127,500,1.0,0.75,0.9,1.5,0.07332565503430216,0.00011243594849052296,2.131424962216416e-05,7.277228376407242,4.781428986029907
1128,500,1.0,0.75,0.95,1.5,0.07391035346636697,0.0002927218370735185,1.5396166561863344e-05,6.699023509261196,1.8049799391085513
1129,500,1.0,0.75,1.0,1.5,0.07449530368448005,0.0002540624403055503,2.0937580313695236e-05,4.546331254585618,4.20949753815135
1130,500,1.0,0.75,1.05,1.5,0.07342357509381817,0.00015668105975689278,1.779271485579297e-05,8.886372986272118,4.585024130893506
1131,500,1.0,0.75,1.1,1.5,0.07388720610909907,0.0004368193344809096,1.6803802240434295e-05,5.247602005738854,0.6580526525181591
1132,500,1.0,0.75,1.25,1.5,0.0739257653118251,0.0006895826866854158,1.4576575312232994e-05,6.007818439219562,4.0686819619165835
1133,500,1.0,0.75,1.5,1.5,0.07369632614742597,0.0007917181244230392,1.5069667250845847e-05,6.3823849157511745,3.0429523644624865
1134,500,1.05,0.75,0.5,0.5,0.08725348460098495,0.000694603329506782,3.285284945663575e-05,6.258890363270453,6.230206691096649
1135,500,1.05,0.75,0.75,0.5,0.08735871287313215,0.0009946917329913295,3.5278743075577635e-05,5.782136400858485,8.888682206654067
1136,500,1.05,0.75,0.9,0.5,0.08791655875252544,0.0004351179645873455,3.5441018292509985e-05,9.995938592491584,0.7882474726096009
1137,500,1.05,0.75,0.95,0.5,0.08755897937211474,0.0008651070827672505,3.3359685932438314e-05,9.585126932436063,1.6072790706560638
1138,500,1.05,0.75,1.0,0.5,0.08791852235696626,0.0005705115015374833,3.763801152021789e-05,8.30706402773047,4.862292154759284
1139,500,1.05,0.75,1.05,0.5,0.08773325600994665,0.0007869152544713784,3.4269678113877815e-05,9.618631899787196,5.791302889194671
1140,500,1.05,0.75,1.1,0.5,0.08811605241863005,0.0006171277227721936,3.8941075349447166e-05,8.397920623312542,2.808669411098773
1141,500,1.05,0.75,1.25,0.5,0.08786891128615268,0.0007874743988094837,3.755364632734211e-05,9.415071681259906,6.298695478704877
1142,500,1.05,0.75,1.5,0.5,0.0881542753907633,0.0009019169095166365,3.8592847353684295e-05,9.98779270947014,8.459137206069727
1143,500,1.05,0.75,0.5,0.75,0.08143500071650317,0.00010403303864546352,3.354012796351039e-05,7.91068618666408,7.833068988652857
1144,500,1.05,0.75,0.75,0.75,0.08161338608580765,0.0003107719711845112,2.574664038195535e-05,8.390547154016648,1.494647078462167
1145,500,1.05,0.75,0.9,0.75,0.08182889099169038,0.0004264208036842388,2.6967504961265792e-05,7.9570551699798395,0.016345121461707857
1146,500,1.05,0.75,0.95,0.75,0.08198746622217165,0.0006503896717671245,2.526851596639104e-05,6.538529481058909,5.210317995497884
1147,500,1.05,0.75,1.0,0.75,0.08154117688355737,0.0007339706700674453,2.5243276235494313e-05,7.167051963893657,2.0485874761467047
1148,500,1.05,0.75,1.05,0.75,0.08166464437992643,0.0008017757140392276,2.778581701714332e-05,5.606172611994623,1.1038411266711958
1149,500,1.05,0.75,1.1,0.75,0.08181912076346999,0.0009116560385015402,2.3589672601411782e-05,8.244981269879885,3.583579928047039
1150,500,1.05,0.75,1.25,0.75,0.08190148576555345,0.00048082620858555286,2.799035436230063e-05,8.973097435938133,0.34116992856377004
1151,500,1.05,0.75,1.5,0.75,0.08174321223201061,0.0007858860531818292,2.698001511327866e-05,8.16254484839721,7.95953407948722
1152,500,1.05,0.75,0.5,0.9,0.07948448850792944,0.0005476138441557892,2.1492527331485295e-05,4.376563533943193,9.981219244505937
1153,500,1.05,0.75,0.75,0.9,0.07932892899475805,0.0008670278283202704,2.207282285231143e-05,4.227385654029487,6.179718475166915
1154,500,1.05,0.75,0.9,0.9,0.07965191100304882,0.0003402716675331873,2.2443866131814933e-05,7.877128990619423,6.910382275692424
1155,500,1.05,0.75,0.95,0.9,0.07947355907348078,0.0002843962724553776,2.2630734758695596e-05,9.989456820556851,2.4321888133385774
1156,500,1.05,0.75,1.0,0.9,0.07935805486949365,0.0009361945812887684,2.3920243563111677e-05,4.537170041665004,7.037048648411796
1157,500,1.05,0.75,1.05,0.9,0.079716533436447,0.0005426695398731476,2.374160238130004e-05,7.059621212288617,0.10982179131705494
1158,500,1.05,0.75,1.1,0.9,0.07924624983748527,0.0009985598994572112,2.1837885590451362e-05,6.210334961673988,3.887059230842917
1159,500,1.05,0.75,1.25,0.9,0.07956955295347193,0.0006741344413211202,2.2554891311879525e-05,7.266489140460507,1.0542199033373119
1160,500,1.05,0.75,1.5,0.9,0.07972457560559731,0.0007087672955283089,2.1676286668594913e-05,9.295073140920582,5.646452817834563
1161,500,1.05,0.75,0.5,0.95,0.0789528076182771,0.000629751085997178,1.9107117186911578e-05,4.939288590876746,3.387624628550241
1162,500,1.05,0.75,0.75,0.95,0.07890528667685492,0.0003811214994189974,2.0129889317080677e-05,7.883561812377894,0.5705241324162788
1163,500,1.05,0.75,0.9,0.95,0.07896491143193274,0.0003835464726565359,2.2394851025671567e-05,6.648015539300782,0.8689510626442827
1164,500,1.05,0.75,0.95,0.95,0.0789457822710702,0.0003595568903576491,2.041157341941976e-05,9.842021215173157,9.663511070312085
1165,500,1.05,0.75,1.0,0.95,0.07920765506207678,0.00039066562385799413,2.3741686709543913e-05,6.128449412805894,3.176624938204723
1166,500,1.05,0.75,1.05,0.95,0.0789957434288414,0.0002682281485653975,2.2467053074986697e-05,9.4447017359604,4.074287775251553
1167,500,1.05,0.75,1.1,0.95,0.07875285081260863,0.0009711195995329675,2.0903454461640483e-05,6.374728609314286,1.1842656972247163
1168,500,1.05,0.75,1.25,0.95,0.07896584580569425,0.0005168674687380377,2.310964558230806e-05,7.500075078375085,4.985631289130733
1169,500,1.05,0.75,1.5,0.95,0.07878781800421178,0.0008936384443542216,2.2117143268100198e-05,7.703292286990526,6.294783608538665
1170,500,1.05,0.75,0.5,1.0,0.07821759935472078,0.0009583119809722208,1.9740019197613237e-05,2.773453457556126,4.581934435155258
1171,500,1.05,0.75,0.75,1.0,0.07825710285972431,0.0006760253555144072,2.030119409012666e-05,4.673747875502294,2.3935513639409827
1172,500,1.05,0.75,0.9,1.0,0.07854107764553994,0.00040780912208094634,1.9281015618715638e-05,9.457100756820461,9.071684755321495
1173,500,1.05,0.75,0.95,1.0,0.07828399224180267,0.0006331685687891141,2.0104317423518418e-05,6.450686299917922,3.274590973974422
1174,500,1.05,0.75,1.0,1.0,0.07835118587694583,0.00047418410303363777,2.0759914536946944e-05,7.0810087338103616,9.400230504853644
1175,500,1.05,0.75,1.05,1.0,0.07840984089136477,0.0006103627907773785,1.913391277211876e-05,8.431464344381913,4.25197551883223
1176,500,1.05,0.75,1.1,1.0,0.07837850972075383,0.00043692767981296383,2.1451467376802562e-05,7.680061557773039,4.081762579373146
1177,500,1.05,0.75,1.25,1.0,0.07851363439725377,0.0003588446642949414,2.2463789773015275e-05,8.40476598556839,0.010153792492362257
1178,500,1.05,0.75,1.5,1.0,0.07896686131544836,0.0003255839503455304,2.3472314870265073e-05,8.980647026914866,0.5479134166758115
1179,500,1.05,0.75,0.5,1.05,0.07655419312222134,8.055618466875413e-05,3.0217250859482888e-05,7.491418291981233,5.155242686833727
1180,500,1.05,0.75,0.75,1.05,0.07785558180969158,0.00028745805439193907,2.0252776762778453e-05,6.611926609983764,8.650917652386514
1181,500,1.05,0.75,0.9,1.05,0.0778620432917049,0.0005308403328459204,1.9820711269539103e-05,6.310594101046885,6.655776295764523
1182,500,1.05,0.75,0.95,1.05,0.07782682070881539,0.000998981776401093,2.2261839544351796e-05,3.447824056236274,7.678272687742651
1183,500,1.05,0.75,1.0,1.05,0.07794716321344146,0.0003544447250844403,1.9401315300406267e-05,9.518643567491674,4.95371462602605
1184,500,1.05,0.75,1.05,1.05,0.07800486143412808,0.00019871666484048468,2.1701660901230208e-05,9.513056477071038,8.635142343278181
1185,500,1.05,0.75,1.1,1.05,0.07793394120741866,0.0003097093054120122,2.1577428093254754e-05,8.121748312004824,7.249137865847534
1186,500,1.05,0.75,1.25,1.05,0.07928930281001673,0.00048692288699974935,2.4122595466651394e-05,4.7091332248251305,9.725448995539615
1187,500,1.05,0.75,1.5,1.05,0.07775060330039868,0.0007759317736087332,2.1471581765745327e-05,6.552694877920519,2.4365852473110814
1188,500,1.05,0.75,0.5,1.1,0.07783987212804205,0.0006404170815146567,1.625945562286502e-05,4.4798743100771485,3.310845776299153
1189,500,1.05,0.75,0.75,1.1,0.07756760920391284,0.0007413087547405932,1.7510705385681303e-05,4.83463524938294,1.1516630400650714
1190,500,1.05,0.75,0.9,1.1,0.07741858468578852,0.0006408869880224612,1.7979481354901276e-05,6.081427956121748,3.900570120274134
1191,500,1.05,0.75,0.95,1.1,0.07736755263008799,0.00023373314028457255,2.1131803663629648e-05,8.23573696118053,7.872597718862861
1192,500,1.05,0.75,1.0,1.1,0.07765124923741892,0.00013217861731069325,2.6407514539315065e-05,8.300398356726408,5.9342127790824915
1193,500,1.05,0.75,1.05,1.1,0.07729093226875958,0.0008473956263873842,1.922423095414924e-05,5.480727497188751,9.83129139056531
1194,500,1.05,0.75,1.1,1.1,0.07748150867031631,0.0004167308569480796,2.0185985988220565e-05,7.547563167259563,5.1290432410019084
1195,500,1.05,0.75,1.25,1.1,0.07729092865571158,0.0008855281554223775,1.822556310869614e-05,7.162778944647026,8.44887946487416
1196,500,1.05,0.75,1.5,1.1,0.07744765845519622,0.0005522327932315611,2.116173613032571e-05,7.534635296866963,0.11683844611097438
1197,500,1.05,0.75,0.5,1.25,0.07495567007563633,8.376077639618733e-05,2.8945538593736096e-05,8.175174581383674,8.684138707750215
1198,500,1.05,0.75,0.75,1.25,0.07616297595485093,0.0008126195962258572,1.6312854560066765e-05,4.234103460304796,9.230143941872889
1199,500,1.05,0.75,0.9,1.25,0.0755062974330773,8.624674801472565e-05,2.7057863375449484e-05,9.373009653002203,5.164613278029474
1200,500,1.05,0.75,0.95,1.25,0.07623097312268645,0.00024622146165059056,1.973577675178237e-05,6.683551796943728,0.8289140410052038
1201,500,1.05,0.75,1.0,1.25,0.07642622509844996,0.0007104021604424156,1.9269094608023138e-05,3.7046565212635683,3.2108370184062465
1202,500,1.05,0.75,1.05,1.25,0.07621327646080128,0.00044829528698030777,1.833602217315423e-05,6.103762085143127,5.202447550048086
1203,500,1.05,0.75,1.1,1.25,0.07703871545169398,0.00024320671454989702,2.321260705761929e-05,6.345075426306546,5.235433151026129
1204,500,1.05,0.75,1.25,1.25,0.07621339852326929,0.0003016864572770284,1.8056534508912437e-05,9.637175911675634,8.751150615604459
1205,500,1.05,0.75,1.5,1.25,0.07612094192608541,0.0006385786750590012,1.780771341925031e-05,7.601518379102105,1.2411223281622705
1206,500,1.05,0.75,0.5,1.5,0.07302266222465631,7.154829233727963e-05,1.9880964299122753e-05,6.860137076739119,1.8278119831119308
1207,500,1.05,0.75,0.75,1.5,0.07468335202145406,0.0009805874908917055,1.3866801728991625e-05,3.5937820654172894,8.410610297805293
1208,500,1.05,0.75,0.9,1.5,0.07483312616175408,0.0003823505203594394,1.4098087887433597e-05,7.1258924242893595,4.714516862524675
1209,500,1.05,0.75,0.95,1.5,0.07365423962264295,0.00010776413107740904,2.0735919514835615e-05,9.230343518088366,0.41865409923358254
1210,500,1.05,0.75,1.0,1.5,0.07412056822478547,9.034362284027976e-05,2.391828481864182e-05,8.379938965069007,7.504179045394955
1211,500,1.05,0.75,1.05,1.5,0.07510252670454673,0.0009267144782700691,1.659453557467506e-05,2.9937676210283612,1.7931746015670273
1212,500,1.05,0.75,1.1,1.5,0.07482756834865086,0.0006558122364899292,1.797308551553937e-05,3.5540617869145645,1.3456140542875292
1213,500,1.05,0.75,1.25,1.5,0.07467592575776583,0.0006650727091310079,1.569349530756829e-05,5.7793411409669915,4.035797903828808
1214,500,1.05,0.75,1.5,1.5,0.07465376632657986,0.0004866079165778878,1.5603698471986307e-05,7.891140876156351,1.3049507265784706
1215,500,1.1,0.75,0.5,0.5,0.08801554128371425,0.0006668295316415113,3.355825141560721e-05,6.3795094940527175,3.9315720954099422
1216,500,1.1,0.75,0.75,0.5,0.08821137825691883,0.0009255237167164181,3.585376416635243e-05,5.895508736354173,8.893048825817356
1217,500,1.1,0.75,0.9,0.5,0.0885764867086392,0.0005346602543084014,3.692472323172884e-05,8.400252066944702,3.2352131447849066
1218,500,1.1,0.75,0.95,0.5,0.08859576669034169,0.0006078427246985213,3.68949876864194e-05,8.872780762567329,2.7221652302115733
1219,500,1.1,0.75,1.0,0.5,0.08852449710647586,0.0009617012279520745,3.6968937640522444e-05,6.387625662752628,5.8929491432322685
1220,500,1.1,0.75,1.05,0.5,0.08932008125142038,0.0008574278464812976,3.4417038274728045e-05,7.865237012629145,4.543203186187799
