,Unnamed: 0,num_iters,km_perturb,kc_perturb,loss,k1,k2,theta1,theta2,circuit,perturbed
144,144,500,0.5,0.9,0.0603643974914175,4.378699717563895e-05,8.320730683224075e-05,8.039216001629558,8.92933776732173,Downstream Activation,True
145,145,500,0.75,0.9,0.06323064718429,4.376702692350974e-05,6.097955524996398e-05,8.174784359484761,6.132171688297785,Downstream Activation,True
146,146,500,0.9,0.9,0.0625701281035281,4.526903491539224e-05,3.867642046725054e-05,8.682769631146957,7.795089773915934,Downstream Activation,True
147,147,500,0.95,0.9,0.0627665431775313,4.47026233764573e-05,7.056109066936452e-05,8.321692556053515,9.862580214644575,Downstream Activation,True
148,148,500,1.05,0.9,0.0629627249719624,4.3820371384798224e-05,4.4489674735828544e-05,8.357207470134702,9.340297842638268,Downstream Activation,True
149,149,500,1.1,0.9,0.0656076929447873,5.492443513963854e-05,2.6658423525487963e-05,7.383703371386539,3.725778647330368,Downstream Activation,True
150,150,500,1.25,0.9,0.0647372842889393,4.344700626115371e-05,7.394351620765401e-05,4.0204302949706925,9.995715305730394,Downstream Activation,True
151,151,500,1.5,0.9,0.0647862688769792,4.200645434540109e-05,3.5811843882912185e-05,2.7228295185124463,7.403541833190604,Downstream Activation,True
152,152,500,0.5,0.95,0.0596972654446793,4.866319178269254e-05,4.136295324144895e-05,9.677983619892789,8.317160612636727,Downstream Activation,True
153,153,500,0.75,0.95,0.0611039743532786,4.767016725634504e-05,3.237380499112612e-05,5.969192353315702,9.79815452666466,Downstream Activation,True
154,154,500,0.9,0.95,0.061534889717131,4.939160844565581e-05,3.903014465487121e-05,3.059345085420049,9.259169362843329,Downstream Activation,True
155,155,500,0.95,0.95,0.0638326451247214,4.151936496155895e-05,3.5285242845613056e-05,5.438944650692067,3.620671698537089,Downstream Activation,True
156,156,500,1.05,0.95,0.062242478343778,4.567810350967136e-05,3.17835982033661e-05,8.372879122848298,8.594043457599335,Downstream Activation,True
157,157,500,1.1,0.95,0.0632729410271872,3.983505749692246e-05,2.875858830922703e-05,6.7107903846945085,8.413793688757636,Downstream Activation,True
158,158,500,1.25,0.95,0.0629358322047654,4.4850231704559936e-05,3.8625146683529645e-05,8.570819091307438,8.131058830770659,Downstream Activation,True
159,159,500,1.5,0.95,0.064192049306116,4.707837779869758e-05,2.415208513366236e-05,4.525913735281714,0.6289526119412634,Downstream Activation,True
160,160,500,0.5,1.05,0.0579568703881801,4.37767090965961e-05,5.887846311264914e-05,3.5922507082715693,7.981084961263861,Downstream Activation,True
161,161,500,0.75,1.05,0.0607375361458212,4.012967047241187e-05,6.246811661093865e-05,2.1896377358237924,7.264994479618,Downstream Activation,True
162,162,500,0.9,1.05,0.0603654318375962,4.876384774469476e-05,6.689958075310099e-05,3.643266143525908,9.895570889474412,Downstream Activation,True
163,163,500,0.95,1.05,0.0605703663495852,4.907802439286446e-05,3.727990272459537e-05,9.994446037415113,7.895696754727222,Downstream Activation,True
164,164,500,1.05,1.05,0.0604708350845487,4.468228420228825e-05,3.112424095173725e-05,3.74770297116554,9.996824871750215,Downstream Activation,True
165,165,500,1.1,1.05,0.0611238050792929,4.90881402191962e-05,3.5518614864820105e-05,2.009317512458505,7.690910413055418,Downstream Activation,True
166,166,500,1.25,1.05,0.0611630538672471,4.768981868506079e-05,3.798193176570087e-05,2.566787020826202,9.227703188120747,Downstream Activation,True
167,167,500,1.5,1.05,0.0626892289123901,4.447631227433572e-05,3.823922191264465e-05,8.15828325056897,6.920912196493207,Downstream Activation,True
168,168,500,0.5,1.1,0.0572992906111526,4.565650012457405e-05,8.272943586752577e-05,2.531676538119984,9.4352443211833,Downstream Activation,True
169,169,500,0.75,1.1,0.058948839804629,3.90123868025982e-05,5.621297834711849e-05,4.030882476329889,9.96529551056044,Downstream Activation,True
170,170,500,0.9,1.1,0.059839655207199,4.019672423974849e-05,4.757949575254087e-05,2.8506748601538288,9.399427574012853,Downstream Activation,True
171,171,500,0.95,1.1,0.0597407091127999,4.360349261688242e-05,5.09082401438801e-05,1.70376309470375,9.83498187136182,Downstream Activation,True
172,172,500,1.05,1.1,0.0611196846498703,4.997826517676226e-05,3.1299497096746496e-05,2.072204260220844,5.197934343257368,Downstream Activation,True
173,173,500,1.1,1.1,0.0601457107101743,4.686267342708416e-05,3.1254619572262326e-05,2.347383045195662,8.537647610496872,Downstream Activation,True
174,174,500,1.25,1.1,0.0604643644867425,4.5432326299198e-05,3.447276115663404e-05,6.157468448776627,8.854549208998373,Downstream Activation,True
175,175,500,1.5,1.1,0.0622108739448464,5.622434686572586e-05,3.187610230380092e-05,8.408683469653566,9.093669881098904,Downstream Activation,True
176,176,500,0.5,1.25,0.0557149533224024,4.274945289936488e-05,5.526560199090323e-05,8.08064262438096,9.346781882884349,Downstream Activation,True
177,177,500,0.75,1.25,0.058546954197552,4.723386463676284e-05,9.74182440074138e-05,3.303647879184961,8.864111572447682,Downstream Activation,True
178,178,500,0.9,1.25,0.0581033759212099,4.660001285305013e-05,3.0094244587800476e-05,2.3837563055226707,7.195794398986087,Downstream Activation,True
179,179,500,0.95,1.25,0.0585605017849185,4.742157957121308e-05,2.9955187085607636e-05,4.589426014194824,6.244629455411618,Downstream Activation,True
180,180,500,1.05,1.25,0.0586624324618282,4.387366844210101e-05,3.782238207270388e-05,8.798367699338204,7.830863159763125,Downstream Activation,True
181,181,500,1.1,1.25,0.05877111938286,4.35398491495924e-05,3.084797851182281e-05,8.586201165839665,7.267801757895347,Downstream Activation,True
182,182,500,1.25,1.25,0.0599947278570806,4.0943858781808217e-05,3.956771571722434e-05,5.100806348204895,7.498894822525652,Downstream Activation,True
183,183,500,1.5,1.25,0.0593577652306563,4.4979823997047336e-05,3.741119385946288e-05,2.8018712895476683,9.977339296729612,Downstream Activation,True
184,184,500,0.5,1.5,0.0541096401176432,4.264110312674974e-05,5.4263438011201343e-05,4.539372737320741,9.71144762499127,Downstream Activation,True
185,185,500,0.75,1.5,0.0559418681298319,4.742056181340544e-05,7.873637025318373e-05,9.060693524942764,9.096799440727366,Downstream Activation,True
186,186,500,0.9,1.5,0.0560462520708597,4.563131993379033e-05,2.818332665119501e-05,5.549703265736252,6.798712702032344,Downstream Activation,True
187,187,500,0.95,1.5,0.0556096370983551,4.83523978096759e-05,3.2289654750457535e-05,3.4328826726656336,9.695437127042366,Downstream Activation,True
188,188,500,1.05,1.5,0.0563933408330587,4.726263460482429e-05,2.300293564323928e-05,6.033883412363977,9.491642010877532,Downstream Activation,True
189,189,500,1.1,1.5,0.0577337980983436,4.472230022211136e-05,2.6559269852311044e-05,4.731029433427899,3.749610051111817,Downstream Activation,True
190,190,500,1.25,1.5,0.0575462211660104,5.341410666577102e-05,3.281505215544562e-05,9.133719764857425,7.762703531739157,Downstream Activation,True
191,191,500,1.5,1.5,0.0581967730758321,4.199365220246656e-05,3.88467520326094e-05,9.207796469248422,8.414118125022608,Downstream Activation,True
0,0,500,0.5,0.5,0.0741342802549338,4.588928353477626e-05,3.718859099635611e-05,6.650688693042181,1.4195954544454623,No Control,True
1,1,500,0.75,0.5,0.0748051909795729,4.339272884176372e-05,4.052301880931045e-05,2.1624335437176083,0.3378208130711734,No Control,True
2,2,500,0.9,0.5,0.075294595017696,4.676292610559145e-05,3.599391614925808e-05,7.584115966377763,4.112169818182941,No Control,True
3,3,500,0.95,0.5,0.076790483290207,5.789744619383666e-05,4.596486564604233e-05,8.443923626319165,9.99787521793084,No Control,True
4,4,500,1.05,0.5,0.0751996753411549,4.836876770679368e-05,4.1646386229157015e-05,4.234979396891705,3.5345734042140955,No Control,True
5,5,500,1.1,0.5,0.0754790987772787,4.3854296667219433e-05,3.820746519183549e-05,0.4253685234758424,0.7160009058141181,No Control,True
6,6,500,1.25,0.5,0.0768314678089831,5.1293007754532346e-05,4.822697398648662e-05,5.543882350930143,4.1334579793211415,No Control,True
7,7,500,1.5,0.5,0.0774684413914128,5.721618979798236e-05,4.653175319564616e-05,0.0502966997562728,6.866965041171784,No Control,True
8,8,500,0.5,0.75,0.0669391161283519,3.923750815885627e-05,3.2107557934401726e-05,3.6007540550232657,1.1052729581670513,No Control,True
9,9,500,0.75,0.75,0.066865785645556,4.158225709794716e-05,3.212971445302717e-05,0.006548615236696,4.191415567145091,No Control,True
10,10,500,0.9,0.75,0.0678377580187234,5.469316354410044e-05,2.8723537882030497e-05,3.473664241283667,6.09558855620626,No Control,True
11,11,500,0.95,0.75,0.0686067725240388,5.592201368224352e-05,3.642645357730361e-05,5.41941264792112,8.016952950303224,No Control,True
12,12,500,1.05,0.75,0.0691475090481038,6.04364175724625e-05,3.186333574896286e-05,3.445676062479944,5.047583393907369,No Control,True
13,13,500,1.1,0.75,0.0675306412607633,4.16372228366148e-05,3.3690825117882545e-05,8.897852955455972,4.395145152337896,No Control,True
14,14,500,1.25,0.75,0.0673733369868495,4.182580248469274e-05,2.9801732047884664e-05,6.047184132058221,8.06817853148068,No Control,True
15,15,500,1.5,0.75,0.0678328654146828,4.5891196504642864e-05,3.5095551741375625e-05,5.125543670958543,1.829014840774824,No Control,True
16,16,500,0.5,0.9,0.0642787855205142,3.86696036205512e-05,2.4469904961660715e-05,4.234172676940638,1.533257901930544,No Control,True
17,17,500,0.75,0.9,0.065216624691941,5.060895527749513e-05,2.202250772633072e-05,1.3614002852593194,9.959163700744892,No Control,True
18,18,500,0.9,0.9,0.0647076025952934,5.349391491256388e-05,2.5856258183331063e-05,2.323246783361546,5.764123822572976,No Control,True
19,19,500,0.95,0.9,0.0639367395800393,4.396453616255438e-05,2.6634469533882423e-05,1.965571867391368,0.0082566064420268,No Control,True
20,20,500,1.05,0.9,0.0644131061388226,4.966229950409203e-05,2.4927098100365288e-05,5.3015755934497335,6.035956947582485,No Control,True
21,21,500,1.1,0.9,0.0649548090774052,5.13387244567626e-05,3.197075912950846e-05,4.012460683898205,3.23748182523618,No Control,True
22,22,500,1.25,0.9,0.0651878714499245,4.333568015260914e-05,3.3179233853509964e-05,7.943068277225899,8.225575043564325,No Control,True
23,23,500,1.5,0.9,0.0692523902867869,6.041657438579684e-05,2.057743595688836e-05,4.396646240656039,1.1373128648205724,No Control,True
24,24,500,0.5,0.95,0.0631255956171352,4.136293288046955e-05,2.3340014996832643e-05,2.7327700076838584,1.4188958577281845,No Control,True
25,25,500,0.75,0.95,0.0636383930622983,5.187667708345163e-05,2.880424958868802e-05,2.109824337868118,3.034800715573826,No Control,True
26,26,500,0.9,0.95,0.0636666526400272,4.127087102922381e-05,2.2998192468610987e-05,6.13014728753698,0.0029456499940462,No Control,True
27,27,500,0.95,0.95,0.0643157382831669,3.748933907163362e-05,2.4455092944373188e-05,5.401428878570541,0.983858764838658,No Control,True
28,28,500,1.05,0.95,0.0633687950529311,4.26567084559837e-05,2.6755133667451603e-05,8.903497611535139,8.554980688524957,No Control,True
29,29,500,1.1,0.95,0.0642179818289624,3.828013090920376e-05,2.506318767703461e-05,3.150880424797513,2.926714392010618,No Control,True
30,30,500,1.25,0.95,0.0641536305360184,4.589926150242674e-05,3.1824278508376726e-05,8.048523788715922,0.7225045981323297,No Control,True
31,31,500,1.5,0.95,0.0646944052026448,4.434653112134162e-05,3.289592359073448e-05,4.052562063645314,9.947279817526734,No Control,True
32,32,500,0.5,1.05,0.0622774236780257,3.912332107129719e-05,2.1341433158731845e-05,3.671819479568751,5.66480878715951,No Control,True
33,33,500,0.75,1.05,0.0623883153190743,4.785133638766826e-05,2.9763808306201977e-05,4.051095223121764,8.861215926916952,No Control,True
34,34,500,0.9,1.05,0.0636849138842764,3.8224542039328574e-05,3.015554162268367e-05,1.693553075003181,7.731205752464504,No Control,True
35,35,500,0.95,1.05,0.0618682124890291,4.811899740546427e-05,2.4944980969080283e-05,9.14924393221505,5.842026962139855,No Control,True
36,36,500,1.05,1.05,0.0629657322599418,5.538499514261621e-05,2.5507352894256577e-05,9.285050029265598,9.775407178421728,No Control,True
37,37,500,1.1,1.05,0.0619991592573794,4.371754489647981e-05,2.565961410963481e-05,6.196343658838664,8.774201142877356,No Control,True
38,38,500,1.25,1.05,0.0623036138672848,4.1913376379605546e-05,2.3132622639228836e-05,1.9971225370060772,8.536840065490845,No Control,True
39,39,500,1.5,1.05,0.0625339230732938,4.163731172497015e-05,2.5468887880381187e-05,9.201718936104978,3.5293562431592838,No Control,True
40,40,500,0.5,1.1,0.0608640797357292,4.457205741990209e-05,2.2570689310228104e-05,6.184695284149915,2.678561577308146,No Control,True
41,41,500,0.75,1.1,0.0614358706785929,4.871410639176476e-05,2.1251095762703184e-05,4.997460584431799,6.272681611976216,No Control,True
42,42,500,0.9,1.1,0.0631014642514851,5.7288583456987474e-05,2.0952959477063588e-05,3.975619204116391,8.240640207663969,No Control,True
43,43,500,0.95,1.1,0.0624242172984012,5.266182313946875e-05,2.023769898103244e-05,5.11901646904439,5.157771770841179,No Control,True
44,44,500,1.05,1.1,0.0617744470941525,4.879789467129711e-05,2.770568910162689e-05,5.15354868043864,2.9385283134957887,No Control,True
45,45,500,1.1,1.1,0.0617428529767201,4.187204069054696e-05,2.6277638552600505e-05,8.632824104165604,2.6022083362929043,No Control,True
46,46,500,1.25,1.1,0.0619073546533917,5.070618955826501e-05,2.1890368760310755e-05,1.5042920283151144,4.595591766557065,No Control,True
47,47,500,1.5,1.1,0.0629597322031614,5.703569801991228e-05,2.4569617120333203e-05,6.327340170657094,1.1139783496784772,No Control,True
48,48,500,0.5,1.25,0.0598777397594041,4.610096487617629e-05,1.8323997441091975e-05,4.345520500787959,8.615942624615105,No Control,True
49,49,500,0.75,1.25,0.0603331791976422,4.960413134496744e-05,2.6717790324692343e-05,3.654759789127613,6.570962375349404,No Control,True
50,50,500,0.9,1.25,0.060672346115266,3.8323370747343455e-05,1.9651184124622974e-05,9.45210018362874,4.850716298982725,No Control,True
51,51,500,0.95,1.25,0.0602739590531125,4.980304345671117e-05,1.9032905911432424e-05,8.727338330681215,3.966363258872039,No Control,True
52,52,500,1.05,1.25,0.0598309929013832,4.528107779589775e-05,2.0205144717866123e-05,6.045673944515912,1.6335844736314684,No Control,True
53,53,500,1.1,1.25,0.0607598276370111,5.054271710229711e-05,1.823645239703536e-05,8.526849920447942,5.935616520331105,No Control,True
54,54,500,1.25,1.25,0.0611745174766692,4.021214833303003e-05,1.7654804372426164e-05,5.872788892249782,3.176251364461975,No Control,True
55,55,500,1.5,1.25,0.0606648646170247,5.185207202329096e-05,2.5174447235418672e-05,7.664455105408885,1.2097772360575334,No Control,True
56,56,500,0.5,1.5,0.0576415434666102,4.21671491103567e-05,2.0101080114717204e-05,8.850614779462864,8.655955438828185,No Control,True
57,57,500,0.75,1.5,0.0577237725364831,4.294995788797777e-05,2.0302574784808623e-05,7.499667826050565,6.077180484654965,No Control,True
58,58,500,0.9,1.5,0.0582924606289523,5.2871286049097375e-05,2.0799110468967112e-05,2.535501632382148,5.586057966285807,No Control,True
59,59,500,0.95,1.5,0.0593373036816413,3.755383117148543e-05,2.2501499859303384e-05,2.399296743271452,9.443746777615557,No Control,True
60,60,500,1.05,1.5,0.0581101942609188,4.1480020426644814e-05,1.810340798798198e-05,1.9945952857498588,8.509398125469021,No Control,True
61,61,500,1.1,1.5,0.0583046243262866,5.0196238415958246e-05,2.287170054495149e-05,6.699624840788856,8.562520345727524,No Control,True
62,62,500,1.25,1.5,0.057882187057344,4.677511015936903e-05,1.8760371721149728e-05,2.7598271622527566,7.696310339485881,No Control,True
63,63,500,1.5,1.5,0.0581315532969294,4.9452139700236304e-05,2.043817124285118e-05,5.174104367945658,3.48824441642806,No Control,True
64,64,500,0.5,0.5,0.0755928810117548,3.761620506595039e-05,3.703633020261796e-05,1.1064621132642398,0.876418218979754,No Control,True
65,65,500,0.75,0.5,0.075098276797183,5.313723985254029e-05,4.159368144522836e-05,9.07216120834612,8.968876495951926,No Control,True
66,66,500,0.9,0.5,0.0756826297096087,4.405574699066029e-05,4.445721353178355e-05,7.676347498930753,6.726169592421205,No Control,True
67,67,500,0.95,0.5,0.0768055236846921,4.9900217024052544e-05,4.984924873820501e-05,2.5021263808511724,5.06460533389133,No Control,True
68,68,500,1.05,0.5,0.0753637184523045,5.041811268866781e-05,4.249223778003161e-05,4.561087016673126,4.957496762409512,No Control,True
69,69,500,1.1,0.5,0.075504181182331,4.559504057745086e-05,4.259995753604047e-05,2.2156419002985865,3.002526917962751,No Control,True
70,70,500,1.25,0.5,0.0775010922189866,5.145735268506989e-05,5.051952924357385e-05,6.236820562486502,0.3909200182430496,No Control,True
71,71,500,1.5,0.5,0.0766532927318985,4.537767326490882e-05,4.4892797178544296e-05,9.989320404192814,5.944748681442422,No Control,True
72,72,500,0.5,0.75,0.0665784883014105,4.303594967170629e-05,3.366739195408835e-05,3.8057467190843326,0.3934391693070354,No Control,True
73,73,500,0.75,0.75,0.0667314278904405,4.54974701732262e-05,3.331812601306241e-05,8.1843414518425,2.969930909497177,No Control,True
74,74,500,0.9,0.75,0.0686804100430837,5.9009825680490434e-05,3.230658432428401e-05,8.56124269294629,8.756208392733825,No Control,True
75,75,500,0.95,0.75,0.0678016451160899,3.992367663106519e-05,2.6263987631516133e-05,8.647389344800054,9.2416804451433,No Control,True
76,76,500,1.05,0.75,0.0685202038477842,5.457557275046643e-05,3.681775747289224e-05,6.340281184026711,3.128827813455856,No Control,True
77,77,500,1.1,0.75,0.0669864795592148,4.546373375955015e-05,3.200463124808142e-05,0.8557985182216195,7.70136415459567,No Control,True
78,78,500,1.25,0.75,0.0671477134571624,4.777521118599763e-05,3.0329545047556626e-05,3.050877802078076,9.820379462637185,No Control,True
79,79,500,1.5,0.75,0.0675754582676542,4.4204506069952056e-05,3.2934271319957705e-05,9.553297408674862,1.4299454490665509,No Control,True
80,80,500,0.5,0.9,0.0637590729648203,4.798595330531428e-05,2.4677569876640148e-05,7.14796468795122,3.288835669860896,No Control,True
81,81,500,0.75,0.9,0.0637253055144225,4.559389665008572e-05,2.7807145338744268e-05,3.3376128489175283,2.193374699960871,No Control,True
82,82,500,0.9,0.9,0.0646202095575437,5.345532807160242e-05,2.7674019847767127e-05,3.864203590155387,7.649502337500647,No Control,True
83,83,500,0.95,0.9,0.0646441100290225,4.596947771532888e-05,3.262188248865506e-05,0.9813234553669016,3.220488684626646,No Control,True
84,84,500,1.05,0.9,0.0656920571197904,4.6636316602350346e-05,3.603798000032042e-05,3.272944495485908,4.999674120263432,No Control,True
85,85,500,1.1,0.9,0.0647673167752778,4.229573340407768e-05,3.1486668427894594e-05,7.841842931455965,3.6022521345641048,No Control,True
86,86,500,1.25,0.9,0.0661128184488077,4.3873835238930446e-05,2.084022461350413e-05,3.827348564594705,5.0367374635829645,No Control,True
87,87,500,1.5,0.9,0.0645763902263874,4.876045629765882e-05,2.904889044043484e-05,8.091640888310591,1.2872624809356403,No Control,True
88,88,500,0.5,0.95,0.0627850798338628,4.7003221780946496e-05,2.702831280034708e-05,0.1619681859907999,6.646252016357021,No Control,True
89,89,500,0.75,0.95,0.0634214675519642,4.550758363069295e-05,3.0345658178662937e-05,1.2454292849754522,7.887650650134584,No Control,True
90,90,500,0.9,0.95,0.06309777282293,4.567530779121264e-05,2.6848097270516543e-05,0.8628306397773506,4.683583086077439,No Control,True
91,91,500,0.95,0.95,0.063198682981342,4.7449570740345975e-05,2.7077979925200024e-05,0.0042235355035753,9.026903274814734,No Control,True
92,92,500,1.05,0.95,0.0635843167476242,4.541046502745837e-05,2.9872099432840814e-05,2.443353352382413,1.3450442087696,No Control,True
93,93,500,1.1,0.95,0.0634687376864919,4.960226647204512e-05,2.6781605691477025e-05,3.3728549545331967,0.3445546664480261,No Control,True
94,94,500,1.25,0.95,0.0645237963290421,5.567044257138216e-05,2.7239955599871973e-05,8.938946738472088,7.194454626686829,No Control,True
95,95,500,1.5,0.95,0.0637594268106594,4.7969174818562906e-05,2.4801411915598055e-05,2.9769610933287054,2.920665753543216,No Control,True
96,96,500,0.5,1.05,0.0616809425309417,4.591426012943491e-05,2.168558459031749e-05,9.833777748213093,0.4149065764936297,No Control,True
97,97,500,0.75,1.05,0.0623900280145294,4.111546111154536e-05,2.0727597242797345e-05,6.0553430584484325,0.2233231450352142,No Control,True
98,98,500,0.9,1.05,0.0628498815549064,5.466263723761574e-05,2.700508095708116e-05,3.461142472879612,1.2408231602982382,No Control,True
99,99,500,0.95,1.05,0.0623615204091844,4.043465817802235e-05,2.2123246827600037e-05,2.2278115597451498,2.9212800992068075,No Control,True
100,100,500,1.05,1.05,0.0622924715964593,4.9319773994714776e-05,2.213560478856395e-05,0.3007181059023827,7.001907781704337,No Control,True
101,101,500,1.1,1.05,0.0621887791506453,4.186813598392871e-05,2.296241258655206e-05,7.116830121748408,2.5266374002557623,No Control,True
102,102,500,1.25,1.05,0.0622541395056103,4.718925264301936e-05,2.2340083577400568e-05,0.7234593451195623,6.755672528524682,No Control,True
103,103,500,1.5,1.05,0.0634880544074115,4.824362750313898e-05,1.977184010395865e-05,6.116496080756628,5.705819078583511,No Control,True
104,104,500,0.5,1.1,0.0609309737281309,4.67205516972599e-05,2.223344529503546e-05,5.909262334344168,4.121860202837355,No Control,True
105,105,500,0.75,1.1,0.0612340763985244,4.91226811833426e-05,2.299028596313949e-05,1.6661524253831823,3.948811110488159,No Control,True
106,106,500,0.9,1.1,0.0621556617763159,4.0945344873033006e-05,1.958506217212825e-05,6.562119213784974,4.861883954307197,No Control,True
107,107,500,0.95,1.1,0.0613737709641319,4.764101508696391e-05,2.1987398431676206e-05,5.136042103493974,7.187515154515669,No Control,True
108,108,500,1.05,1.1,0.0612715801815536,4.497715786291688e-05,2.326763701606898e-05,9.999263278090138,0.384139854260291,No Control,True
109,109,500,1.1,1.1,0.0617354033418476,5.141482434158555e-05,2.3203659732553785e-05,6.4866861735273815,6.735901680441011,No Control,True
110,110,500,1.25,1.1,0.0624675130650982,4.1502112704675e-05,1.954200500514548e-05,8.563293246608062,8.337342569781935,No Control,True
111,111,500,1.5,1.1,0.062021185336963,4.256716964555831e-05,2.6711511855313663e-05,2.319901252131615,9.254313342656292,No Control,True
112,112,500,0.5,1.25,0.0594618655649297,4.349690598228238e-05,2.313435946189547e-05,0.7902131091315652,1.060477172187669,No Control,True
113,113,500,0.75,1.25,0.0600161220327495,4.304087786338389e-05,2.540918437921036e-05,5.84023616513495,1.1278493538904772,No Control,True
114,114,500,0.9,1.25,0.0598858432330248,4.951574058839435e-05,2.0641107458546037e-05,0.2684485469170302,6.006236588306819,No Control,True
115,115,500,0.95,1.25,0.0605178393192534,5.109340551294104e-05,1.8779568015814977e-05,9.80942880213034,9.006643489699476,No Control,True
116,116,500,1.05,1.25,0.0600781430883749,5.097048022975592e-05,2.293957923830303e-05,9.152499662713865,0.7081697752420493,No Control,True
117,117,500,1.1,1.25,0.0597487028969692,4.623860385024787e-05,2.171159740732715e-05,8.476378326024193,7.208949084148655,No Control,True
118,118,500,1.25,1.25,0.0616172262170287,3.716060122376631e-05,2.4993802309233355e-05,9.362594762667628,7.093534087823993,No Control,True
119,119,500,1.5,1.25,0.0614410630722833,5.62109216544619e-05,2.0000911323473308e-05,4.489792640110785,3.7203329067169615,No Control,True
120,120,500,0.5,1.5,0.0574600039662617,4.46131415743317e-05,1.8541515990615657e-05,4.3976230407093295,3.1389583508476213,No Control,True
121,121,500,0.75,1.5,0.0577560428569621,4.664582132343787e-05,2.1800316263608717e-05,0.7571858849038122,2.70438914598557,No Control,True
122,122,500,0.9,1.5,0.0584285414577794,4.519814944422118e-05,2.460313451898097e-05,4.477748196984395,2.1800924141081586,No Control,True
123,123,500,0.95,1.5,0.0578668566953733,4.4371118928299215e-05,2.1573408015601514e-05,4.84058890804482,0.5989487951288748,No Control,True
124,124,500,1.05,1.5,0.0585143265785244,4.513004173293067e-05,1.5696448528059142e-05,1.088207016613021,9.95811340192678,No Control,True
125,125,500,1.1,1.5,0.0579756454254618,4.918880942174537e-05,2.1196484213340395e-05,9.206344428254132,8.942643428200677,No Control,True
126,126,500,1.25,1.5,0.0593016539876898,5.513946466493331e-05,2.3988895548366805e-05,4.709807167055921,2.0434577316141542,No Control,True
127,127,500,1.5,1.5,0.0582466727691945,4.423248615296528e-05,2.2141677495263148e-05,8.396680208574422,3.0059742226993125,No Control,True
128,128,500,0.5,0.5,0.0743931086449276,4.91831592248525e-05,3.687673266202036e-05,1.3718472301769469,7.106591629693416,No Control,True
129,129,500,0.75,0.5,0.0747233769038721,4.967623260380047e-05,4.176210766523859e-05,2.217885777997406,1.1511849070502589,No Control,True
130,130,500,0.9,0.5,0.0749483744949462,4.742170760200573e-05,4.193799463371229e-05,4.805001871785363,6.635489646814759,No Control,True
131,131,500,0.95,0.5,0.0756866448097014,4.855266869486514e-05,3.5379075789673434e-05,0.0531832671408367,6.10261097033457,No Control,True
132,132,500,1.05,0.5,0.0751484155715359,4.63243776788815e-05,3.914036934638743e-05,5.586717754344715,6.684386920660334,No Control,True
133,133,500,1.1,0.5,0.076099997805373,5.397455547907488e-05,3.7344513084586096e-05,5.084435531491812,9.624936264839564,No Control,True
134,134,500,1.25,0.5,0.075747993467111,4.784556264092205e-05,4.336268704974261e-05,2.8948604829371503,5.178945474443602,No Control,True
135,135,500,1.5,0.5,0.0773574974995445,5.839184695920824e-05,3.856828606874085e-05,3.0851073716339026,5.240764949942093,No Control,True
136,136,500,0.5,0.75,0.0676487055500355,4.4446927306465536e-05,2.426495050171601e-05,4.52340223446729,1.8516546443392985,No Control,True
137,137,500,0.75,0.75,0.0666573938477632,4.294628409172396e-05,2.8830175550615477e-05,1.9117240147334815,9.0856041242878,No Control,True
138,138,500,0.9,0.75,0.0668857252954952,4.401882660945368e-05,2.8135958292731207e-05,6.36012567180625,3.538186006033081,No Control,True
139,139,500,0.95,0.75,0.0669420615828823,4.889118018454482e-05,3.202179565997545e-05,1.3985351587931467,6.755075803480047,No Control,True
140,140,500,1.05,0.75,0.0670002940611285,4.886023689399853e-05,3.0783351099578474e-05,3.2886905959139976,0.1991696749475893,No Control,True
141,141,500,1.1,0.75,0.0669869284360391,4.74568929314352e-05,3.158350764171786e-05,7.6782010906085185,4.263011343778871,No Control,True
142,142,500,1.25,0.75,0.0682138440516886,5.1617996448947406e-05,3.665493230759779e-05,1.9305428282108723,8.852928955551766,No Control,True
143,143,500,1.5,0.75,0.0680460325608139,4.5847877051529096e-05,2.6532503033348685e-05,3.40888603786174,4.117830429757933,No Control,True
144,144,500,0.5,0.9,0.064264806929878,4.178133164047757e-05,2.259772779827942e-05,6.756718341621895,9.95572502402803,No Control,True
145,145,500,0.75,0.9,0.0668847821778989,4.166789714799595e-05,3.894275320942756e-05,6.736449464939111,5.390837509268429,No Control,True
146,146,500,0.9,0.9,0.0669517440484143,6.189606728722866e-05,2.4508030129364095e-05,8.605915339570908,1.9576504082171755,No Control,True
147,147,500,0.95,0.9,0.0648837546592015,4.996170213275032e-05,3.284649994328187e-05,4.068856262329015,4.827736084298138,No Control,True
148,148,500,1.05,0.9,0.0644951946834846,4.527963074681038e-05,2.3495346733574752e-05,8.607414317798016,1.213800763678441,No Control,True
149,149,500,1.1,0.9,0.0650366873181985,4.264596522414578e-05,2.241193579698195e-05,5.97162363797866,0.2368900224819183,No Control,True
150,150,500,1.25,0.9,0.0648356998747499,3.98823050115903e-05,2.526387135889429e-05,2.065672530543233,2.5194717517953413,No Control,True
151,151,500,1.5,0.9,0.0644453343433248,4.6719625572812726e-05,2.8442635567865667e-05,7.090902862414155,8.66656386705378,No Control,True
152,152,500,0.5,0.95,0.063110691392466,4.6975151296792494e-05,2.973835156716604e-05,0.6518532931192906,1.3826568184186183,No Control,True
153,153,500,0.75,0.95,0.0633577051507636,4.089308578998427e-05,2.4082907364569857e-05,4.298269921035635,7.462222970457681,No Control,True
