,num_iters,loss,k1,k2,theta1,theta2
67,500,0.06981138221910016,0.000751658769613967,2.0875672066768084e-05,5.363062739111017,0.3097768490824655
68,500,0.07021994956353558,0.0006797735096298836,2.1148535581937386e-05,4.8466648148499845,9.660953941342305
69,500,0.07011161672328659,0.0009489622280207125,1.83988960652553e-05,7.125500684105063,7.110880556809925
70,500,0.06995421728235462,0.0005441804968778952,2.0716228589764152e-05,6.685483257110598,4.273897381835601
71,500,0.06991912969028129,0.0008621040608269663,2.106693998567191e-05,5.232857715162141,9.701837714200103
72,500,0.06992339232146011,0.0005600474423800323,2.1377720962350972e-05,5.836943799775898,5.858240580753844
73,500,0.0699858947668617,0.0006613616370628108,1.9542838543763652e-05,7.058748165141914,0.20902364920647332
74,500,0.07004588639065074,0.0006470169454038802,2.1157150272371265e-05,5.156596818910306,1.8450885912372816
75,500,0.06992525984600065,0.0008197077667817337,2.016573666874213e-05,5.26608429401331,5.023179521831391
76,500,0.07033022471902464,0.0002622919169155236,2.4647708460616384e-05,6.4830909703863995,9.015277028920712
77,500,0.06988208113928933,0.0007152989848025985,2.0102555928193577e-05,6.037452942262819,3.197476496724962
78,500,0.07033648477148609,0.00033057195059294636,2.424482991721271e-05,6.133387259986481,3.2500497421122074
79,500,0.06990252182720057,0.0006869900943863092,2.113780656483522e-05,5.180395628102019,7.357676507066537
80,500,0.07013302699683667,0.0006413463132706946,2.3916317850541012e-05,4.04760587600525,8.46567239706775
81,500,0.07001315229171898,0.000485015679734172,2.238851532488863e-05,5.714290717918676,3.5204154996486174
82,500,0.06994036123494089,0.0008517406223085689,1.989277221461996e-05,6.144487220111849,4.650779353267761
83,500,0.07009004854110074,0.00034275975044494337,2.0675575101358043e-05,8.956304225436073,3.0501817133728535
84,500,0.06989944447407484,0.0009805780710146986,2.0772993782948234e-05,5.120962737780745,1.5963449640755167
85,500,0.07006086253515106,0.00030952535237033804,2.069685898990131e-05,8.882585918554291,6.553927374351035
86,500,0.0700333275741282,0.00021518980390092886,2.2346680752569474e-05,9.700047766709622,9.294095230920691
87,500,0.07004088589920704,0.0005884134537549413,2.0107369658022616e-05,7.221965951426261,5.221436571101289
88,500,0.06992364007985535,0.000582704608295902,2.0745983862252728e-05,6.371660035035799,4.617420481310512
89,500,0.06992474691104261,0.0006578547481853942,2.236337182402415e-05,4.703468263408083,1.191867160883619
90,500,0.06988803058847434,0.0006401456537313886,2.0866960387006104e-05,5.962969777434266,1.5405373055194356
91,500,0.0699331453298106,0.000645800890004292,2.189520320914214e-05,5.316902842256,5.1574509252456275
92,500,0.07005166522276685,0.00040907444164666287,2.019606249752072e-05,8.15275939938869,4.291726502617846
93,500,0.06999559724645446,0.0004746598508664102,2.1204064374533935e-05,6.399257495965565,7.984352291470951
94,500,0.07088695164819007,0.000184614322590992,2.3514934685849964e-05,7.631721783803815,6.526782485302108
95,500,0.07007002740752905,0.0004921992580674956,1.9673612182537406e-05,8.178863931103455,9.822586273242134
96,500,0.06986319437750235,0.000823589129900161,2.0050474807164017e-05,5.944424530662757,3.8960432568081074
97,500,0.07000267928040368,0.00017606292075649627,2.250717218673863e-05,9.999099184856334,6.232232424839305
98,500,0.07003739748110926,0.00026454445322606184,2.1917179370293595e-05,8.681610867728468,7.8706682635801934
99,500,0.0700752122808154,0.00022887186741477484,2.298329325720717e-05,8.312485125919931,7.746234992687248
