,theta,k1,k2,x0,x1,e1,e2,v2
553,2.5,0.0005556,0.00033339999999999997,0.30502252004113595,0.4979794775173998,2.768506331502629,1.7273498593997074,0.9832575294883771
554,2.5,0.0005556,0.00044449999999999996,0.299698199773135,0.3690402225942262,2.8170427104329367,2.302960458791449,0.9835645599902575
555,2.5,0.0005556,0.0005556,0.2973045597861384,0.2931260987326674,2.839429566573731,2.878570985531268,0.9837061450371859
556,2.5,0.0005556,0.0006666999999999999,0.296027449349095,0.2431112408093599,2.851522018192725,3.454181538419153,0.9837835478426505
557,2.5,0.0005556,0.0007777999999999998,0.29526671202834115,0.20767456937651296,2.8587748509890663,4.029792130525215,0.983830751690747
558,2.5,0.0005556,0.0008888999999999999,0.29477728141124454,0.18125353995250185,2.86346084874131,4.605402774542561,0.9838618231249437
559,2.5,0.0005556,0.001,0.29444394383013384,0.1607960703652153,2.8666612692519413,5.1810134353411845,0.9838834616614477
560,2.5,0.0006666999999999999,1e-07,2160.6391318835313,101.16102913773031,0.0021103128612876454,0.0005181013339574754,0.005657917838363682
561,2.5,0.0006666999999999999,0.00011119999999999999,0.3521729728270323,1.6527043506238563,2.402728376375852,0.576128679370579,0.9805487340256317
562,2.5,0.0006666999999999999,0.00022229999999999998,0.26711935845736695,0.7675656065344911,3.156172247395646,1.1517392745154231,0.9852204152179385
563,2.5,0.0006666999999999999,0.00033339999999999997,0.2536863724265272,0.49943238490313435,3.3213643776430044,1.727349829104178,0.9859898094513767
564,2.5,0.0006666999999999999,0.00044449999999999996,0.24924204296526498,0.37008613360529447,3.379938670745499,2.3029604200975866,0.9862526193968607
565,2.5,0.0006666999999999999,0.0005556,0.247244363246285,0.29394452826070433,3.4069532031372627,2.878570972315431,0.9863742912535584
566,2.5,0.0006666999999999999,0.0006666999999999999,0.2461786170128457,0.2437839690618285,3.4215445772815256,3.4541815684078836,0.9864410594560478
567,2.5,0.0006666999999999999,0.0007777999999999998,0.24554382774779152,0.2082458534168957,3.4302958142428843,4.029792140289615,0.986481926941151
568,2.5,0.0006666999999999999,0.0008888999999999999,0.24513545015213462,0.18175007235182264,3.435949686832473,4.605402697491018,0.9865089213900892
569,2.5,0.0006666999999999999,0.001,0.24485732654981415,0.16123520585986806,3.4398110264004136,5.181013247025873,0.986527783903882
570,2.5,0.0007777999999999998,1e-07,2154.8151649623346,106.87929112010805,0.002205383923469529,0.000518101333963965,0.005685281226993096
571,2.5,0.0007777999999999998,0.00011119999999999999,0.30179528917607,1.657923086272205,2.797721339739253,0.5761286813166079,0.9832046765274706
572,2.5,0.0007777999999999998,0.00022229999999999998,0.2286726409639219,0.769292876597443,3.680688514370953,1.151739251592773,0.9872790855638014
