,theta,k1,k2,x0,x1,e1,e2,v2
771,7.5,0.0007777999999999998,0.00011119999999999999,0.29321009032539086,3.533749229020346,2.878570959625143,0.3138241023513498,0.9832979709901353
772,7.5,0.0007777999999999998,0.00022229999999999998,0.74719733412925,2.265682323494988,1.1517392664767823,0.43330059322565284,0.9604567954127691
773,7.5,0.0007777999999999998,0.00033339999999999997,0.20868167642168126,3.5405842816452866,4.0297921483724535,0.31481791946576,0.9878209277143281
774,7.5,0.0007777999999999998,0.00044449999999999996,0.20868167642168126,3.5405842816452866,4.0297921483724535,0.31481791946576,0.9878209277143281
775,7.5,0.0007777999999999998,0.0005556,0.20868167642168126,3.5405842816452866,4.0297921483724535,0.31481791946576,0.9878209277143281
776,7.5,0.0007777999999999998,0.0006666999999999999,0.20868167642168126,3.5405842816452866,4.0297921483724535,0.31481791946576,0.9878209277143281
777,7.5,0.0007777999999999998,0.0007777999999999998,0.20868167642168126,3.5405842816452866,4.0297921483724535,0.31481791946576,0.9878209277143281
778,7.5,0.0007777999999999998,0.0008888999999999999,0.20868167642168126,3.5405842816452866,4.0297921483724535,0.31481791946576,0.9878209277143281
779,7.5,0.0007777999999999998,0.001,0.4928384988680038,2.8573138160485647,1.7273498099296554,0.3648700119708398,0.9730319796330444
780,7.5,0.0008888999999999999,1e-07,0.18239122847939795,5096.7797980000105,4.605402745085592,0.0005180999384864992,0.006205024859361751
781,7.5,0.0008888999999999999,0.00011119999999999999,0.18239122813922862,5.925896804810036,4.605402753919776,0.22144687259960263,0.9887829847372765
782,7.5,0.0008888999999999999,0.00022229999999999998,0.18239122813922862,5.925896804810036,4.605402753919776,0.22144687259960263,0.9887829847372765
783,7.5,0.0008888999999999999,0.00033339999999999997,0.18239122795437504,3.5427303683594062,4.605402750380391,0.31513006816378814,0.9892429358930824
784,7.5,0.0008888999999999999,0.00044449999999999996,0.18239122724459092,3.145620037694727,4.6054027763679635,0.34453247974233986,0.9893195775990599
785,7.5,0.0008888999999999999,0.0005556,0.18239123105650873,2.8762403772413387,4.605402680541244,0.3690983269993852,0.9893715682701202
786,7.5,0.0008888999999999999,0.0006666999999999999,0.18239122461328958,2.6772276621619806,4.605402667183025,0.3904217698130575,0.989409978183351
787,7.5,0.0008888999999999999,0.0007777999999999998,0.18239122808107397,2.5219627646259255,4.6054027551357954,0.40939443114528984,0.989439944009746
788,7.5,0.0008888999999999999,0.0008888999999999999,0.18239122461328958,2.6772276621619806,4.605402667183025,0.3904217698130575,0.989409978183351
789,7.5,0.0008888999999999999,0.001,0.18239122461328958,2.6772276621619806,4.605402667183025,0.3904217698130575,0.989409978183351
790,7.5,0.001,1e-07,0.18239122461328958,2.6772276621619806,4.605402667183025,0.3904217698130575,0.989409978183351
791,7.5,0.001,0.00011119999999999999,0.74719733412925,2.265682323494988,1.1517392664767823,0.43330059322565284,0.9604567954127691
792,7.5,0.001,0.00022229999999999998,0.18239122461328958,2.6772276621619806,4.605402667183025,0.3904217698130575,0.989409978183351
