,circuit,initialization,loss,k1_trace,k2_trace,n1_trace,n2_trace,theta1_trace,theta2_trace,time,loss_auc
9,da,71,0.10053368377875196,0.0001430098428988643,3.493746603387249e-05,2.843507184278277,3.6675573775626575,0.4453098664886022,6.8551420800470275,8.084144830703735,13.967908661785156
10,da,71,0.06467246802801987,5.537513339940795e-05,5.669625786939515e-05,2.863483435618636,3.647391446842452,0.44217567459077994,6.854376042161923,8.084144830703735,13.967908661785156
11,da,71,0.06262674843523383,4.972895967314194e-05,3.061586872344427e-05,2.9323812292415203,3.6310136392984744,0.4356529714509875,6.853949077840069,8.084144830703735,13.967908661785156
12,da,71,0.06251441383575981,4.7664983753779186e-05,4.091618032494309e-05,2.885717614527657,3.620958946532799,0.43319593027292613,6.862320068620419,8.084144830703735,13.967908661785156
0,da,70,0.20561765098434204,0.00035444283509253446,2.1733094424359794e-05,3.4290319799788573,3.413256705371453,0.3601111290354546,0.35364848475242483,4.749952077865601,3.2332975676788207
1,da,70,0.16575573517814565,0.00027543464750041106,2.4850588628524118e-05,3.424266336253998,3.468312176937565,0.3588244124233927,0.35594763078919583,4.749952077865601,3.2332975676788207
2,da,70,0.12854084330223128,0.00019821369475673894,2.0514460476340876e-05,3.4737194866729815,3.48011569594477,0.3578673606009117,0.3596104036235386,4.749952077865601,3.2332975676788207
3,da,70,0.0916622255352214,0.0001161812690636212,4.122509717833355e-05,3.4797840495953607,3.511726567054308,0.3575552648987561,0.35537249825198125,4.749952077865601,3.2332975676788207
4,da,70,0.06361806858490927,5.42711478827392e-05,2.5848033639205723e-05,3.4536558218414704,3.581103459635605,0.3556404379119187,0.356198264947447,4.749952077865601,3.2332975676788207
5,da,70,0.06284921029539033,4.7472434943365614e-05,2.399617074341917e-05,3.4231343629245914,3.544648345897846,0.3506572703964001,0.3489825754548458,4.749952077865601,3.2332975676788207
6,da,70,0.06284921029539033,4.7472434943365614e-05,2.399617074341917e-05,3.4231343629245914,3.544648345897846,0.3506572703964001,0.3489825754548458,4.749952077865601,3.2332975676788207
0,da,69,0.07994473964960293,8.929630047773085e-05,0.00030673879396800867,3.9380848429982436,3.9068428827953787,3.3310463275714604,9.760862006940293,1.9691088199615479,0.6853331935011089
1,da,69,0.06485659005882083,4.3796393575156785e-05,0.0003170847522382861,3.931560605960076,3.9762006183987997,3.325607550416217,9.761203016733736,1.9691088199615479,0.6853331935011089
2,da,69,0.06447535763319896,4.0550368305724314e-05,0.0002373997600889027,3.8909230909730423,3.9623028451685984,3.3296643258767156,9.759980450141141,1.9691088199615479,0.6853331935011089
0,da,68,0.06415037585576341,4.099130879239945e-05,3.5600598168544046e-05,2.1763452065700153,3.5887636512087675,8.772949047215269,4.279767229937094,1.0977442264556885,0.3207518792788171
1,da,68,0.06415037585576341,4.099130879239945e-05,3.5600598168544046e-05,2.1763452065700153,3.5887636512087675,8.772949047215269,4.279767229937094,1.0977442264556885,0.3207518792788171
0,da,67,0.3422171813838122,0.0004674347703242758,0.00030359518047472835,1.908610511879246,1.5151241999960288,6.960022652882462,1.3033405871860881,4.818674087524414,6.164167952746328
1,da,67,0.28994388030178275,0.00038510148898761906,0.00025670597106220713,1.8942432292698501,1.5204990126173628,6.95910202357477,1.3006899842876953,4.818674087524414,6.164167952746328
2,da,67,0.2449024512851844,0.0003201194914652958,0.00020703496621337614,1.9312779921110899,1.5200203155401315,6.9560053591097395,1.2975604549543622,4.818674087524414,6.164167952746328
3,da,67,0.19845388349790852,0.00025472104304867456,0.00015752907752373066,1.9302438194897589,1.5733446643595976,6.957926572358241,1.296795286965654,4.818674087524414,6.164167952746328
4,da,67,0.14485563376264587,0.00017624497466387886,0.00011270465719781178,1.9289820361154315,1.5636899399163968,6.957044357189003,1.2927214167278227,4.818674087524414,6.164167952746328
5,da,67,0.08925594200762316,0.00010392401631125128,5.457579498300963e-05,1.9398127028886438,1.531134845049289,6.958425465721154,1.2931992319458,4.818674087524414,6.164167952746328
6,da,67,0.06287547266814321,4.386525485342291e-05,2.79767723990614e-05,1.8800764093791167,1.5638817635080775,6.955267700559045,1.2925100029778631,4.818674087524414,6.164167952746328
7,da,67,0.06287547266814321,4.386525485342291e-05,2.79767723990614e-05,1.8800764093791167,1.5638817635080775,6.955267700559045,1.2925100029778631,4.818674087524414,6.164167952746328
0,da,66,0.4939446917949635,0.0008189278680444972,0.00044388413245713675,2.70564858411579,2.677124866580892,6.209036914778072,5.205243133393618,10.000787019729614,16.302152775515403
1,da,66,0.45379192099230636,0.0007492638991267296,0.00038947592360701733,2.739693312998267,2.6549712900728277,6.210946226476684,5.203930477264541,10.000787019729614,16.302152775515403
2,da,66,0.4107103914880932,0.0006630377558770648,0.0003973943351921203,2.7477128138173565,2.6364252630621205,6.212112131755534,5.2083555760827185,10.000787019729614,16.302152775515403
3,da,66,0.3663715543015948,0.0005873324886088374,0.0003362410008718611,2.7618895916815256,2.628499664117642,6.21293175009115,5.206948420659482,10.000787019729614,16.302152775515403
4,da,66,0.3246142167636776,0.0005104040763097991,0.00031044402309236987,2.776568439035672,2.5917419784274083,6.213867478370163,5.211146492312552,10.000787019729614,16.302152775515403
5,da,66,0.2805535248221632,0.00042287061648142396,0.00031846990408700534,2.7609817137304855,2.571847766568146,6.209928688233032,5.212059433707482,10.000787019729614,16.302152775515403
6,da,66,0.2388883413070828,0.00034063960261508305,0.00032854889848326144,2.764495369946882,2.562739529695244,6.212666983702661,5.2168462304063565,10.000787019729614,16.302152775515403
7,da,66,0.18713058041332956,0.00024973164155961094,0.0003573244248230538,2.7686037099101983,2.5556071137829326,6.211290450545148,5.219396676510925,10.000787019729614,16.302152775515403
8,da,66,0.13666780938738649,0.00016585023034053288,0.0003507573918941607,2.765081659813123,2.595537551139477,6.212052364560604,5.215852826952407,10.000787019729614,16.302152775515403
9,da,66,0.09490074719847805,9.37413680078028e-05,0.00033139924868954814,2.7817911841042986,2.6214696661475156,6.217848242305816,5.214781978736381,10.000787019729614,16.302152775515403
10,da,66,0.07656428908485745,4.817058964108309e-05,0.00031718899464298564,2.8398241587585447,2.635347414402863,6.2140849239212095,5.2200209655360705,10.000787019729614,16.302152775515403
11,da,66,0.0752069088523919,4.3609488881836024e-05,0.0002700349435420973,2.8995122749027917,2.592962820527141,6.211121000140875,5.223917223228032,10.000787019729614,16.302152775515403
12,da,66,0.07323907353194596,4.9592586437130074e-05,0.00020472372855434,2.8807932046172673,2.602068934885447,6.21577789777397,5.2183524651264666,10.000787019729614,16.302152775515403
13,da,66,0.07120310634995353,4.7014514515297806e-05,0.0001617067962910044,2.9185681230767533,2.572370520310015,6.218248423916377,5.2255799175468365,10.000787019729614,16.302152775515403
14,da,66,0.0669651349945337,3.7995896143740565e-05,7.589150349451811e-05,2.932414658443923,2.560327257949924,6.2148032320316275,5.228790367083427,10.000787019729614,16.302152775515403
15,da,66,0.0630506054021498,4.0024932556204853e-05,3.4246288157393966e-05,2.8524842491502733,2.5386010356929116,6.211342892049726,5.230216076409745,10.000787019729614,16.302152775515403
16,da,66,0.0624000028771026,4.611807622593444e-05,3.0238168097124583e-05,2.9200307006641757,2.4851083010764854,6.216099252594689,5.228602024856754,10.000787019729614,16.302152775515403
17,da,66,0.0624000028771026,4.611807622593444e-05,3.0238168097124583e-05,2.9200307006641757,2.4851083010764854,6.216099252594689,5.228602024856754,10.000787019729614,16.302152775515403
0,da,65,0.3285471541231183,0.0004837447937530928,0.0004104570051746673,1.2470757447188046,1.112844601828132,4.27265089160683,7.12540855237239,6.579942226409912,8.100283125953565
1,da,65,0.2854560218082345,0.0004131949483402039,0.000356755195548529,1.2605717908485112,1.1341521481718588,4.275382698499744,7.122658273708776,6.579942226409912,8.100283125953565
2,da,65,0.24863671151422415,0.00035703767113928894,0.0002969512632479541,1.2148938562948841,1.1616258397752037,4.274381243409308,7.1244701269962984,6.579942226409912,8.100283125953565
3,da,65,0.20183550631524544,0.0002760432051438203,0.0002608928923851048,1.2214535725034084,1.1591039726267724,4.273932494467092,7.119920222473277,6.579942226409912,8.100283125953565
4,da,65,0.1589233767743771,0.00019957537725063835,0.00025582372476304284,1.1821337348858496,1.1432876390274886,4.278719062577937,7.120549868168461,6.579942226409912,8.100283125953565
5,da,65,0.10826235430815194,0.00011389284145971807,0.0002713746309291355,1.1554804757748505,1.1130279911088226,4.276071694164194,7.121497359132231,6.579942226409912,8.100283125953565
6,da,65,0.08206977693607156,5.0915932652892344e-05,0.0003097825822505211,1.2097118792080717,1.1413819732455763,4.278924124230301,7.121464331434868,6.579942226409912,8.100283125953565
7,da,65,0.07830316764459076,4.281098207290888e-05,0.000244772555873779,1.2184309395389492,1.0966494991337443,4.274032656112119,7.124983342600314,6.579942226409912,8.100283125953565
8,da,65,0.07315083976510783,4.5882735566269893e-05,0.000174611669703436,1.2174895025483419,1.0927842479208199,4.281028581814592,7.123726798656516,6.579942226409912,8.100283125953565
9,da,65,0.06557158243717638,4.104858732511255e-05,8.644732835267004e-05,1.1893756317538722,1.1101289990993073,4.279157411473261,7.120965780808242,6.579942226409912,8.100283125953565
10,da,65,0.061771926151496945,4.076373945839544e-05,4.010467751803093e-05,1.2361794344110786,1.1840054295450877,4.277937754647429,7.12022282468944,6.579942226409912,8.100283125953565
11,da,65,0.06120118964965137,4.77010165893011e-05,3.217810041138895e-05,1.1581506711878444,1.1871819667683259,4.273582306652179,7.124574229702274,6.579942226409912,8.100283125953565
12,da,65,0.06120118964965137,4.77010165893011e-05,3.217810041138895e-05,1.1581506711878444,1.1871819667683259,4.273582306652179,7.124574229702274,6.579942226409912,8.100283125953565
0,da,64,0.22189966921008258,0.00018503232068980572,0.0009292995599415687,2.414074798552005,3.6330085394810467,1.8011657351313282,1.1555009174379498,8.60266900062561,9.090462518715173
1,da,64,0.17095553066235422,0.00010010967755911451,0.0009245373201248333,2.4596030257009844,3.6542952878306103,1.802682702727086,1.1551942977330956,8.60266900062561,9.090462518715173
2,da,64,0.1410005920282849,4.07048303595316e-05,0.000854944233889241,2.4370987128033157,3.6288230829358263,1.803785020603005,1.1570680071188983,8.60266900062561,9.090462518715173
3,da,64,0.13896768514399233,3.469797287881495e-05,0.0007707216428772554,2.3934115702256995,3.6175572429080667,1.8060105020786679,1.1552248834972867,8.60266900062561,9.090462518715173
4,da,64,0.1360895228177805,3.897430638520398e-05,0.0006999656251091318,2.341407319976926,3.624254138467023,1.8051166667511904,1.159857500800723,8.60266900062561,9.090462518715173
5,da,64,0.13410095324610177,4.1023345975022425e-05,0.000636712838386563,2.312760331256794,3.562725371146155,1.8075030606305764,1.162719247929794,8.60266900062561,9.090462518715173
6,da,64,0.13056930330768582,4.4581358739307024e-05,0.0005437573422453887,2.322591025417065,3.5726256005364965,1.8082302561516548,1.166034482250435,8.60266900062561,9.090462518715173
7,da,64,0.12800546118409964,4.9546238270905796e-05,0.00046909740331687043,2.303443963144778,3.5623977291285707,1.8142233459119685,1.1678738072780281,8.60266900062561,9.090462518715173
8,da,64,0.12214228857735937,3.6307476172217274e-05,0.0003768227663218817,2.286437316726719,3.5788012775291023,1.812356343160453,1.1658656882685987,8.60266900062561,9.090462518715173
9,da,64,0.11859841918673289,4.2892631527109756e-05,0.00032790384653132805,2.238594796569423,3.5397096468776312,1.8075797349444716,1.162038268656658,8.60266900062561,9.090462518715173
10,da,64,0.1148395121326309,4.324706530145173e-05,0.0002810672200498262,2.321903343891958,3.5649487932655024,1.8083292785114051,1.1633524021098478,8.60266900062561,9.090462518715173
11,da,64,0.1087846667157909,3.84770253261204e-05,0.00021658665278611412,2.271542034563715,3.527508610985245,1.8098158781842564,1.1674272966837205,8.60266900062561,9.090462518715173
12,da,64,0.09659772278260957,4.596875014843859e-05,0.00013690272937073002,2.2267986193293186,3.493262606502564,1.8083415827877718,1.1660052218374384,8.60266900062561,9.090462518715173
13,da,64,0.07111171802716422,5.115020729243302e-05,5.002009853813804e-05,2.256085749641281,3.485126648641133,1.807347951767969,1.162261025142701,8.60266900062561,9.090462518715173
14,da,64,0.06358619555027085,4.4328333238362495e-05,3.0328194936029556e-05,2.2046618899874613,3.4235529375674743,1.8046005401702447,1.1573874959480552,8.60266900062561,9.090462518715173
15,da,64,0.06358619555027085,4.4328333238362495e-05,3.0328194936029556e-05,2.2046618899874613,3.4235529375674743,1.8046005401702447,1.1573874959480552,8.60266900062561,9.090462518715173
0,da,63,0.5010856850189257,0.0007313726417600468,0.00086154590583808,3.2498058510986634,1.1555688223454246,6.393133463188546,5.950614424765575,10.619756698608398,17.725898971928718
1,da,63,0.44828845785739113,0.0006414140456094526,0.0008450926450695299,3.2515769691009537,1.1688059054148598,6.389395050154002,5.951394237306169,10.619756698608398,17.725898971928718
2,da,63,0.4081960709539255,0.0005767581188069655,0.0007856567641682401,3.2209468850324092,1.1780504699486463,6.392055340356536,5.949037101817564,10.619756698608398,17.725898971928718
3,da,63,0.3584394748972946,0.0004940409644813052,0.0007792301389260542,3.266791081721076,1.198441776711143,6.390293512323653,5.9473380688425905,10.619756698608398,17.725898971928718
4,da,63,0.3085020648176404,0.00040856986420669726,0.0007554145432365926,3.247644248355912,1.1705431440438376,6.387204999292541,5.946802511069323,10.619756698608398,17.725898971928718
5,da,63,0.2580720352188964,0.0003237984722317223,0.0007578513822437318,3.2351363355742864,1.1939556200446435,6.385645953126392,5.942489486018597,10.619756698608398,17.725898971928718
6,da,63,0.20856347552629534,0.00023739731479052015,0.0007738250215207333,3.263941168282022,1.1678542502297782,6.38457428788319,5.945046508326257,10.619756698608398,17.725898971928718
7,da,63,0.1585082206052255,0.00015357215848217523,0.0007630865956041214,3.21399638985997,1.1644162905675255,6.382707576025683,5.945227273493036,10.619756698608398,17.725898971928718
8,da,63,0.11187450543087936,7.145594850599224e-05,0.0007435587199630824,3.242857913300393,1.1769098564060847,6.380569530031334,5.949008000066112,10.619756698608398,17.725898971928718
9,da,63,0.10088790699237277,4.2844327973821426e-05,0.0007245650840929336,3.29436860247911,1.2535417873913723,6.382285878747013,5.949055721064987,10.619756698608398,17.725898971928718
10,da,63,0.09769504552857777,4.231646201136699e-05,0.0006660158052136985,3.3301829602387176,1.2964154786405613,6.379146083415023,5.954020648259322,10.619756698608398,17.725898971928718
11,da,63,0.0959411900878944,3.565347347751851e-05,0.0006106346625763113,3.3480808475374104,1.3508139427670816,6.3847995600257,5.956052461676315,10.619756698608398,17.725898971928718
12,da,63,0.09129441778884988,4.7955697742689267e-05,0.0005375720508752622,3.3047325655232673,1.3899643675066549,6.387311391328564,5.953889706282657,10.619756698608398,17.725898971928718
13,da,63,0.08941273048043855,3.7273916553331835e-05,0.0004813428025515469,3.245270478460147,1.4280283696571494,6.386455685602791,5.949807623607054,10.619756698608398,17.725898971928718
14,da,63,0.08709457780143955,3.800439690344731e-05,0.00044085172942457177,3.2661953267222787,1.4670290665472796,6.387626327762379,5.957722164311475,10.619756698608398,17.725898971928718
15,da,63,0.08331158778394127,4.3265623691721295e-05,0.00036949738201020476,3.3088101807027126,1.4745893777836867,6.3904910304921785,5.9623987446208195,10.619756698608398,17.725898971928718
16,da,63,0.07995548672720801,4.1825763302166475e-05,0.00029474411656760745,3.3622223378629896,1.4895126870830715,6.391791076165581,5.9589850947567085,10.619756698608398,17.725898971928718
17,da,63,0.07726369379685746,5.4284021471437425e-05,0.0002219231596087192,3.3632373238288924,1.4494833209930433,6.3867881590109565,5.961072202035445,10.619756698608398,17.725898971928718
18,da,63,0.07321593107286962,3.879276864562546e-05,0.00016402928150385318,3.4012108884247487,1.490538284969567,6.392384496492059,5.959851878437389,10.619756698608398,17.725898971928718
19,da,63,0.06560096371280899,4.957758301896279e-05,8.085862869136052e-05,3.438314347351989,1.507328859103172,6.3936677157136454,5.956470939087874,10.619756698608398,17.725898971928718
20,da,63,0.061679409863649615,4.445401193067446e-05,2.9407272359784646e-05,3.434907673519269,1.5357440014690333,6.399027253900195,5.962500048683296,10.619756698608398,17.725898971928718
21,da,63,0.061679409863649615,4.445401193067446e-05,2.9407272359784646e-05,3.434907673519269,1.5357440014690333,6.399027253900195,5.962500048683296,10.619756698608398,17.725898971928718
0,da,62,0.08762151028218393,8.350758352501163e-05,0.00037739179631333133,2.607200904431808,2.99450754161293,1.2437586212374454,5.753485556864425,4.314877271652222,2.444805538496245
1,da,62,0.07409327148944625,4.353037464546522e-05,0.00035034354020640807,2.626911141565621,3.0577800383628126,1.2426763555078544,5.759107996199798,4.314877271652222,2.444805538496245
2,da,62,0.07237383706842374,4.530884048083489e-05,0.0002750072346840058,2.6214413696468726,3.1109015385652437,1.2425274243511042,5.762938463393187,4.314877271652222,2.444805538496245
3,da,62,0.07130360278576002,5.095839377783957e-05,0.0002097205815168059,2.6304531804011,3.0487939235146237,1.2384940607676374,5.7641232195106245,4.314877271652222,2.444805538496245
4,da,62,0.06836866409820262,5.352871431592243e-05,0.00012036646203040813,2.6266748507387483,3.0589905580890386,1.238944937563708,5.768448330680221,4.314877271652222,2.444805538496245
5,da,62,0.06524613649854952,4.924652581502846e-05,7.696191447314028e-05,2.5753022625142106,2.991274487541233,1.2367515640786928,5.770428255823229,4.314877271652222,2.444805538496245
6,da,62,0.06250989374518329,4.335421427479749e-05,3.2248758388117056e-05,2.5607113493644147,2.926684683738098,1.233466213603763,5.775430179514615,4.314877271652222,2.444805538496245
7,da,62,0.06250989374518329,4.335421427479749e-05,3.2248758388117056e-05,2.5607113493644147,2.926684683738098,1.233466213603763,5.775430179514615,4.314877271652222,2.444805538496245
0,da,61,0.3711253923393432,0.0006291010492156346,0.00027877814539545894,3.63156203524571,3.8655288259124623,4.9213527848151575,8.890615351323628,6.441736936569214,8.311463995733389
1,da,61,0.3204666968084513,0.0005321382894151745,0.00026455007512063184,3.621733702405464,3.874194408839124,4.922175815690258,8.89186578641638,6.441736936569214,8.311463995733389
2,da,61,0.27753156032323706,0.00045365454759537215,0.00023296556309081493,3.5940621136391506,3.864539804293501,4.919830343557088,8.88807940462994,6.441736936569214,8.311463995733389
3,da,61,0.2329218282815931,0.0003727178311075684,0.0001993002715080148,3.548490466727938,3.853266787569896,4.91958324126753,8.88705016119704,6.441736936569214,8.311463995733389
4,da,61,0.19388589831192884,0.00029116633246365793,0.00023227967866646683,3.5161015057347886,3.8600855934112666,4.919067550122743,8.890425923524885,6.441736936569214,8.311463995733389
5,da,61,0.14221109414096486,0.00019521610017475533,0.00021898304068800105,3.5184205020896844,3.846474981212409,4.9177107787678604,8.888870150460745,6.441736936569214,8.311463995733389
6,da,61,0.0915034669020618,0.00011089297468772095,0.00022070929071434922,3.534233677235741,3.8415850487455727,4.92279372238273,8.889408955082292,6.441736936569214,8.311463995733389
7,da,61,0.06405315862809444,4.728305665676728e-05,0.00017272095191564924,3.574695858211221,3.8622202070869776,4.926726188261211,8.888764975037356,6.441736936569214,8.311463995733389
8,da,61,0.06210337603951668,4.78114320278604e-05,8.7651834343252e-05,3.5335454898886884,3.8457025655044594,4.926009375232064,8.886034776021685,6.441736936569214,8.311463995733389
9,da,61,0.06136868236077207,4.443762382669483e-05,6.35089805967878e-05,3.51672557658071,3.819163009264287,4.925963393839103,8.89520988968487,6.441736936569214,8.311463995733389
10,da,61,0.06136868236077207,4.443762382669483e-05,6.35089805967878e-05,3.51672557658071,3.819163009264287,4.925963393839103,8.89520988968487,6.441736936569214,8.311463995733389
0,da,60,0.4187957915466521,0.0003819250985027172,0.0006328293964204558,3.126808166254964,3.7330504111930223,6.972684016693421,0.41279064484238503,8.120345830917358,12.64809009625965
1,da,60,0.3636293252637175,0.00029197107683478135,0.0006152933956348319,3.139468962007675,3.738336931690397,6.9691264929001155,0.4115785307382001,8.120345830917358,12.64809009625965
2,da,60,0.312043348936052,0.00020802927681117612,0.0006004283495903909,3.1367358299104975,3.781762792666901,6.969979701962074,0.408809537000501,8.120345830917358,12.64809009625965
3,da,60,0.2552363717526928,0.0001162644737307956,0.0005914685243114745,3.158518312643976,3.7842567899228463,6.967887851735106,0.40639984379796124,8.120345830917358,12.64809009625965
4,da,60,0.21249387488872054,3.9961227920616644e-05,0.0005698293369798811,3.1806854070319948,3.812786212105546,6.972742389962246,0.4070897576106731,8.120345830917358,12.64809009625965
5,da,60,0.2010096994729116,3.73870418671839e-05,0.00048589161216765523,3.1525139119051766,3.788175521579179,6.971113977318039,0.41067213101340905,8.120345830917358,12.64809009625965
6,da,60,0.194196374904659,4.8634911179347694e-05,0.0004212772879921455,3.1572685620727934,3.7500977327591287,6.969739844098211,0.40431829308893036,8.120345830917358,12.64809009625965
7,da,60,0.1799099823842693,4.019918117702193e-05,0.0003522785987861238,3.167344833892501,3.684713281633739,6.966993145732043,0.40371062168961463,8.120345830917358,12.64809009625965
8,da,60,0.15718636939348074,5.257018045447412e-05,0.00025437289844706457,3.15417025323571,3.6912637630263854,6.966740770761572,0.4030894572712366,8.120345830917358,12.64809009625965
9,da,60,0.12620500476896201,4.261186082601586e-05,0.00016931020284694791,3.179296707757614,3.6711826623564714,6.970767408433297,0.40278615424575004,8.120345830917358,12.64809009625965
10,da,60,0.09347064632911087,5.4771959357104325e-05,9.637893339016543e-05,3.1969681622754846,3.7125262551782146,6.973405260929743,0.40704733059465703,8.120345830917358,12.64809009625965
11,da,60,0.06698734975034447,5.050457974857312e-05,4.0566918301829615e-05,3.2159657087969533,3.7609391541730006,6.9777311045837935,0.41183356141672595,8.120345830917358,12.64809009625965
12,da,60,0.06345699377926729,3.9646682627682834e-05,2.6921556092587128e-05,3.201421963464187,3.6968174223357697,6.9707299435137315,0.4140042007356484,8.120345830917358,12.64809009625965
13,da,60,0.06292985456961075,4.9258273008032076e-05,2.574865848480587e-05,3.1748277550441104,3.74344409193496,6.9694815763432665,0.42229220492419106,8.120345830917358,12.64809009625965
14,da,60,0.06292985456961075,4.9258273008032076e-05,2.574865848480587e-05,3.1748277550441104,3.74344409193496,6.9694815763432665,0.42229220492419106,8.120345830917358,12.64809009625965
0,da,59,0.21331397762099696,0.00026013225333947017,0.0009427572182400928,1.25968143364527,3.854786519668665,4.15320411980607,3.0068876269017273,8.816083192825317,7.444489067468461
1,da,59,0.1569644871981296,0.00016566801388031302,0.000930535774422456,1.2512531333553079,3.8760809762537725,4.1545588663013495,3.005407357194089,8.816083192825317,7.444489067468461
2,da,59,0.11103771703142057,8.644062116579871e-05,0.0009240286838540291,1.278666797482101,3.8360298318536854,4.154410640654893,3.0090444958815112,8.816083192825317,7.444489067468461
3,da,59,0.09398154615146556,4.6633252768258295e-05,0.0008434683007745868,1.2535253387784326,3.8518883894152807,4.15242671279107,3.0115905012404762,8.816083192825317,7.444489067468461
4,da,59,0.09301294148332644,4.494436176670103e-05,0.0008050774709956859,1.2799810769333602,3.9353906064861093,4.151265365940133,3.008914883838477,8.816083192825317,7.444489067468461
5,da,59,0.09195132204527659,4.378354642514371e-05,0.0007222081661590573,1.2659359605453067,3.924925173059236,4.1461066890737035,3.010192950860379,8.816083192825317,7.444489067468461
6,da,59,0.09078324770083303,4.493674377987605e-05,0.0006419464128575796,1.2224811808090033,3.9546057285768574,4.14709433431799,3.0128195903906763,8.816083192825317,7.444489067468461
7,da,59,0.08997598420747309,4.6950972719239746e-05,0.0005639855040338785,1.2031981544184527,3.909643426012436,4.148636668145138,3.0092325073765087,8.816083192825317,7.444489067468461
8,da,59,0.08873300706333598,4.601823656735223e-05,0.0005068812317958729,1.2080426620270566,3.9752165327695628,4.144951299606158,3.005981759178206,8.816083192825317,7.444489067468461
9,da,59,0.08761805210710595,3.746674155884906e-05,0.0004148161912159481,1.1832150490948314,3.9500493641032706,4.144667865891602,3.007371255585152,8.816083192825317,7.444489067468461
10,da,59,0.08485817632144188,4.2302158392292543e-05,0.00032456619807515544,1.1597612697856365,3.9160887363232337,4.145791815577826,3.007236082018248,8.816083192825317,7.444489067468461
11,da,59,0.08228360451040981,4.316526460962153e-05,0.0002404984030903917,1.1550758705092903,3.9011314876906162,4.143610638638841,3.0025345552905724,8.816083192825317,7.444489067468461
12,da,59,0.078937688534503,3.9964350829512446e-05,0.00015684654843748969,1.149945232932167,3.914883134968671,4.1458748758504935,2.9977763906189465,8.816083192825317,7.444489067468461
13,da,59,0.07288985214007618,4.3281674736300836e-05,8.581720700726563e-05,1.1876901754138809,3.8842763592032252,4.140917444346719,2.9988933503358606,8.816083192825317,7.444489067468461
14,da,59,0.06393796022039001,4.779634315598924e-05,2.1638438313044888e-05,1.1586251978541018,3.856288795446585,4.134720655895257,3.000874784314456,8.816083192825317,7.444489067468461
15,da,59,0.06351682531200396,4.1562021070577865e-05,2.704853537113076e-05,1.0628411932580353,3.8743030846367676,4.13679827201112,3.0007687157526166,8.816083192825317,7.444489067468461
16,da,59,0.06351682531200396,4.1562021070577865e-05,2.704853537113076e-05,1.0628411932580353,3.8743030846367676,4.13679827201112,3.0007687157526166,8.816083192825317,7.444489067468461
0,da,58,0.21440910178050712,0.00030437570907275354,0.0005353024135942011,2.3871712440493082,3.599593359647728,4.629443992683646,6.441247405520658,7.230926990509033,4.816849326939418
1,da,58,0.1630780089718692,0.00021787829523417968,0.0005147325521653775,2.402160437176468,3.592526895423333,4.626067135370807,6.443855375692404,7.230926990509033,4.816849326939418
2,da,58,0.11175704320015521,0.0001312125193215065,0.0004978436602886849,2.369391154425397,3.6107233688337,4.623666475878738,6.44236354969601,7.230926990509033,4.816849326939418
3,da,58,0.07339193057431316,5.248265486004449e-05,0.000491147830794941,2.3762825558739893,3.642892020033683,4.62883717691707,6.442271579454201,7.230926990509033,4.816849326939418
4,da,58,0.07163706585886645,4.7228125826787245e-05,0.0004076539320845362,2.3615589521637164,3.6715088123796287,4.624589964667108,6.443542690396503,7.230926990509033,4.816849326939418
5,da,58,0.07045562972953762,4.787922765659193e-05,0.000320241547328782,2.3914818133934688,3.7070847386355394,4.623505496075851,6.44264815313045,7.230926990509033,4.816849326939418
6,da,58,0.06970402080435834,4.319671458128309e-05,0.000276072600574293,2.4602374930075146,3.714302304066206,4.628770447804957,6.440466938301547,7.230926990509033,4.816849326939418
7,da,58,0.0684644282243374,4.2916462237702935e-05,0.00021063656490718493,2.4414571432807106,3.764467890609756,4.624519292522531,6.437239668616276,7.230926990509033,4.816849326939418
8,da,58,0.06739909325736242,4.774391009952252e-05,0.00016839422612805252,2.481257654986386,3.8429573328138438,4.62286804337069,6.4385623360571795,7.230926990509033,4.816849326939418
9,da,58,0.06581914490919791,4.775278209816103e-05,0.00011606522273581064,2.5308171817453955,3.8514982484586917,4.618862995998194,6.432968999890776,7.230926990509033,4.816849326939418
10,da,58,0.06298924718423204,4.11157736122836e-05,2.8412443513436506e-05,2.5570523041108224,3.8126719129431983,4.618017864913583,6.433208786938881,7.230926990509033,4.816849326939418
11,da,58,0.06293940356680067,4.3390596037618366e-05,4.280840426988237e-05,2.5049883612618595,3.730186516478224,4.6171587758456845,6.431797109499769,7.230926990509033,4.816849326939418
0,da,57,0.4210929385881832,0.0006364502106395358,0.0006403694482990999,3.049876860998368,1.3627825933753006,1.1019540102449588,8.197620413004502,9.613770961761475,13.213572370148544
1,da,57,0.3712536985622089,0.000544934376275423,0.0006135595309918739,3.067253816778576,1.353182345065734,1.09975882507142,8.198168803743073,9.613770961761475,13.213572370148544
2,da,57,0.3234411980510302,0.0004629584059998638,0.0005641143282414418,3.0546937637529767,1.3447212572157798,1.0996723207188615,8.195709090380834,9.613770961761475,13.213572370148544
3,da,57,0.27255388725932905,0.0003777558653513542,0.0006050271353964068,3.023648114287402,1.35344311537997,1.1001563230578653,8.195891855003998,9.613770961761475,13.213572370148544
4,da,57,0.22208622968465194,0.00029155278810915545,0.0006180194950533584,2.9799839031025686,1.3374696970615614,1.0997315808386563,8.194407018184434,9.613770961761475,13.213572370148544
