,circuit,loss,k1,k2,theta1,theta2,Circuit
75,"((0, 0, 1), (0, 0, 1))",3371585.706210966,0.48002792979909487,1.1791622482032806,8.072950632365046,6.991849216194556,No Control
76,"((0, 0, 1), (0, 0, 1))",225548481.03428382,3.925898693162462,3.5780097484608664,4.19481474106349,4.45070044125325,No Control
77,"((0, 0, 1), (0, 0, 1))",15863764.190671356,1.0412313715777317,0.7370093068141188,2.2520259166146097,6.422723502109173,No Control
78,"((0, 0, 1), (0, 0, 1))",263618.28787968354,0.13399046623418714,2.3832662018403914,3.1462060605510453,9.82479385721322,No Control
79,"((0, 0, 1), (0, 0, 1))",6975622.613275467,0.6904539454142474,1.4706725945354722,0.0005849952132415126,7.907367909874583,No Control
80,"((0, 0, 1), (0, 0, 1))",133957609.57345232,3.025549584170596,2.8946671388867027,8.9988378364313,8.631968341727921,No Control
81,"((0, 0, 1), (0, 0, 1))",38062657.57245347,1.612792000557776,3.115103116894526,8.388021123396348,9.295029289971346,No Control
82,"((0, 0, 1), (0, 0, 1))",21560463.701973848,1.213859478442915,0.978026015912714,9.708066758784266,2.960183111481065,No Control
83,"((0, 0, 1), (0, 0, 1))",5236.063430495339,0.01683559330829442,2.252947648658028,2.868068842605691,3.8344244715337896,No Control
84,"((0, 0, 1), (0, 0, 1))",99947231.04055557,2.6134307920987676,2.7450628912344017,1.2640838928828728,3.945000353973577,No Control
85,"((0, 0, 1), (0, 0, 1))",1129.682068971447,0.0004113326667069383,2.2560165573650197,0.691771032559986,3.461820632431664,No Control
86,"((0, 0, 1), (0, 0, 1))",1618444.5186937836,0.332504963835768,2.511151897453065,0.25952979678937194,3.3981564505622766,No Control
87,"((0, 0, 1), (0, 0, 1))",9337340.294216458,0.7988236390210252,1.8059893743679765,0.45338156488367654,4.70382607731518,No Control
88,"((0, 0, 1), (0, 0, 1))",27052592.136918455,1.3596533105914992,3.350646377224589,2.389431825013512,2.434575894936514,No Control
89,"((0, 0, 1), (0, 0, 1))",13500420.983215516,0.9604825075461151,4.4634992194037695,1.5512309867472798,4.237314198901669,No Control
