,circuit,loss,k1,k2,theta1,theta2,Circuit
104,"((0, 0, 1), (1, 0, 0))",92719437.3431188,2.5171576820078587,4.5303236636719575,8.503284127710547,3.0582481755809177,Downstream Activation
105,"((0, 0, 1), (1, 0, 0))",9493253.773140293,0.805472267529361,1.8570786225795488,4.299534555510265,1.9867710964417897,Downstream Activation
106,"((0, 0, 1), (1, 0, 0))",61194493.414623566,2.044979295132958,0.31686128972612404,4.000913785286766,5.432544006732044,Downstream Activation
107,"((0, 0, 1), (1, 0, 0))",36863133.2927561,1.5871800564138494,2.061804533139099,5.0270442881946416,3.3184990221678046,Downstream Activation
108,"((0, 0, 1), (1, 0, 0))",3164221.3355153184,0.4650479369781258,3.1108354483483276,4.729551200933483,6.736669266265981,Downstream Activation
109,"((0, 0, 1), (1, 0, 0))",159275491.4401772,3.2990993460318827,0.48393398117967107,6.6309650711153205,8.84072172181068,Downstream Activation
110,"((0, 0, 1), (1, 0, 0))",31567126.716233872,1.4687573726087764,2.3336258182501073,3.1891711900937723,2.632107288458375,Downstream Activation
111,"((0, 0, 1), (1, 0, 0))",1607.1342493577033,0.010491928781071436,1.109597002847108,7.534916658518506,5.904072716255008,Downstream Activation
112,"((0, 0, 1), (1, 0, 0))",745272.9166837073,0.22572183300140367,3.477434626537244,3.780746967403364,7.285060228588836,Downstream Activation
113,"((0, 0, 1), (1, 0, 0))",4065972.799686887,0.5271785559811144,0.7454689322261613,8.867031522410638,4.1108378545105895,Downstream Activation
114,"((0, 0, 1), (1, 0, 0))",242963517.4302329,4.074656805971362,1.9566710760988795,8.121768315635844,7.633888822164677,Downstream Activation
115,"((0, 0, 1), (1, 0, 0))",15335842.450357456,1.0237871553561029,1.429788644203748,6.269667310199115,9.357276833913511,Downstream Activation
116,"((0, 0, 1), (1, 0, 0))",7273267.208333059,0.7050509900407117,1.2629214526647239,5.445940897051454,9.819064836459225,Downstream Activation
117,"((0, 0, 1), (1, 0, 0))",21175540.831711743,1.2029757751894221,2.4761726070357932,0.2754612473003082,4.700149055981399,Downstream Activation
118,"((0, 0, 1), (1, 0, 0))",28353484.895070378,1.3920135321960594,2.1935780424157434,2.6536709281109787,8.387918131933997,Downstream Activation
119,"((0, 0, 1), (1, 0, 0))",2002240.9896929408,0.3699131873119619,1.5984760232955362,9.757683883911165,0.6345025886168179,Downstream Activation
120,"((0, 0, 1), (1, 0, 0))",345503614.6899439,4.859019336489471,3.2320716412129444,9.118223396825783,0.022492271022687582,Downstream Activation
121,"((0, 0, 1), (1, 0, 0))",192.37783606175697,0.0035822815643780925,1.7426646734990536,8.454560405593684,5.669636325754339,Downstream Activation
122,"((0, 0, 1), (1, 0, 0))",292588849.9617964,4.471463563404341,2.874573992686738,9.304664266454786,3.7764128283802814,Downstream Activation
123,"((0, 0, 1), (1, 0, 0))",42941620.62073245,1.7130598418147949,1.7491473472272374,8.38788821124193,5.674584058564357,Downstream Activation
124,"((0, 0, 1), (1, 0, 0))",180241701.3852049,3.5095510461317896,3.0418247769914397,7.956972547892908,2.199470504876227,Downstream Activation
125,"((0, 0, 1), (1, 0, 0))",158985.33628294224,0.10425438547321556,4.199175998179618,7.184359842550359,4.440876189721373,Downstream Activation
126,"((0, 0, 1), (1, 0, 0))",53248729.879902184,1.9075984394007899,1.8566770144374736,8.708951313504834,6.52713764801718,Downstream Activation
127,"((0, 0, 1), (1, 0, 0))",127234003.4539373,2.9486359095439627,3.364428696478549,9.542394903275804,2.622835334558484,Downstream Activation
128,"((0, 0, 1), (1, 0, 0))",68929399.92840506,2.170331962884957,2.723638753471615,6.8462254019089945,1.774591883636792,Downstream Activation
129,"((0, 0, 1), (1, 0, 0))",17166003.873047896,1.0831172491178804,2.295241965049081,7.568701252163355,3.454992213930535,Downstream Activation
130,"((0, 0, 1), (1, 0, 0))",207529846.32944775,3.7658016927811677,1.3439847171653527,9.03466948124445,4.994618006844936,Downstream Activation
131,"((0, 0, 1), (1, 0, 0))",1164313.4144584995,0.28211757348256794,2.1255333310122317,8.30375942771991,3.804245060492976,Downstream Activation
132,"((0, 0, 1), (1, 0, 0))",12075133.470766433,0.9084179505632002,3.6170419707286365,7.246721297135059,2.8997956593318874,Downstream Activation
133,"((0, 0, 1), (1, 0, 0))",5334365.277863123,0.6038138828552172,1.9678223446792544,7.800053619534363,7.124119441647382,Downstream Activation
134,"((0, 0, 1), (1, 0, 0))",25508112.79447037,1.3203173482718202,1.0047137195266762,9.879701737045739,5.277216039497078,Downstream Activation
135,"((0, 0, 1), (1, 0, 0))",7.159633557725217,0.0005132457247505563,1.5940233194351157,6.976180414638827,4.205084806978905,Downstream Activation
136,"((0, 0, 1), (1, 0, 0))",8546164.878,0.7642439271070488,1.1613079539459745,5.8547800380140345,4.143252930423941,Downstream Activation
137,"((0, 0, 1), (1, 0, 0))",421336.31274804974,0.1697357787741121,1.6168628334093649,6.574656860668268,5.747855801540356,Downstream Activation
138,"((0, 0, 1), (1, 0, 0))",87066944.30412549,2.439189274568286,0.9068675282250024,8.634653292443645,3.2244865004817966,Downstream Activation
139,"((0, 0, 1), (1, 0, 0))",2881272.585707824,0.4437806837711875,0.6496135855523876,6.082333570214654,4.435225926235192,Downstream Activation
140,"((0, 0, 1), (1, 0, 0))",1545623.5737787809,0.32505420731595064,1.4887789108228726,6.925034186960641,6.312438583863752,Downstream Activation
141,"((0, 0, 1), (1, 0, 0))",151742672.1735144,3.2201665111442344,4.834945915571714,5.14764533816326,4.8972989336004655,Downstream Activation
142,"((0, 0, 1), (1, 0, 0))",4971005.455203035,0.5828900363430548,1.7304229935357072,6.296095427512668,5.584269622775865,Downstream Activation
143,"((0, 0, 1), (1, 0, 0))",46726332.89756293,1.7869657709789633,1.0466291462433759,6.445434448407896,5.904176644061113,Downstream Activation
144,"((0, 0, 1), (1, 0, 0))",1219041.9192665902,2.694919428726592,0.01027246874999288,5.626998155747912,3.5338186178922784,Downstream Activation
145,"((0, 0, 1), (1, 0, 0))",822599.6332140447,0.23713239813176318,2.431279470867016,7.414348673467589,3.860834869875804,Downstream Activation
146,"((0, 0, 1), (1, 0, 0))",13173772.025234904,0.9488477644078351,2.062626100903943,7.913563189493222,6.879441896197413,Downstream Activation
147,"((0, 0, 1), (1, 0, 0))",82547.74623714898,0.0751300944930979,2.566638430955833,6.989575912123838,4.266995168564725,Downstream Activation
148,"((0, 0, 1), (1, 0, 0))",3576834.184459078,0.49444246748513343,2.2302532554252537,8.200651601073552,5.3805001503944005,Downstream Activation
149,"((0, 0, 1), (1, 0, 0))",8695918.42821333,0.770909155785353,1.8180586114865174,7.631462882756205,2.4979730600441306,Downstream Activation
150,"((0, 0, 1), (1, 0, 0))",6365.3716546993355,0.020872109378734214,1.2444865758720864,6.721636985556351,4.732543381453906,Downstream Activation
151,"((0, 0, 1), (1, 0, 0))",218.79065989588813,0.003653808930881593,1.379554042255378,9.357387868174767,1.3890959183394687,Downstream Activation
152,"((0, 0, 1), (1, 0, 0))",1776497.4511266432,0.3484738423413405,1.7014317908251755,8.818369950362262,5.164001826733103,Downstream Activation
153,"((0, 0, 1), (1, 0, 0))",305596.4165433053,0.14455653059115695,1.9426616832123773,9.631854221940253,6.175006482408754,Downstream Activation
154,"((0, 0, 1), (1, 0, 0))",6788541.571562032,0.6811331833452747,0.8436750425290525,9.350723053587387,2.146270097789918,Downstream Activation
155,"((0, 0, 1), (1, 0, 0))",10453386.853239074,0.8452368799347623,1.3761400659072058,9.972557058768537,3.094135323307724,Downstream Activation
156,"((0, 0, 1), (1, 0, 0))",6942.749595621599,0.02178455958222675,1.5501357560036373,8.88067605180172,4.022586532742256,Downstream Activation
157,"((0, 0, 1), (1, 0, 0))",19773398.862731516,1.162463330021752,1.42423166014076,8.559049307657558,2.971761733949057,Downstream Activation
158,"((0, 0, 1), (1, 0, 0))",4102617.7184828273,0.5295334634034963,1.1399970716759507,8.40626615126484,4.669035623778994,Downstream Activation
159,"((0, 0, 1), (1, 0, 0))",932171.7602663272,0.25243498526686375,0.5378102183756625,9.326342327632686,0.9542323515578907,Downstream Activation
160,"((0, 0, 1), (1, 0, 0))",2197680.1602476756,0.38757963432296105,1.6025239725327884,9.134660003584369,3.6692124766039287,Downstream Activation
161,"((0, 0, 1), (1, 0, 0))",31063304.485184953,1.4570099447445963,1.2547480534740987,9.693193292333293,5.942730137822151,Downstream Activation
162,"((0, 0, 1), (1, 0, 0))",14443993.82846434,0.9935516227643886,1.8292753085872293,8.314725591767587,6.6056803380535944,Downstream Activation
