,circuits,k1,k2,theta1,theta2,loss,Circuit
212,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.0007049553404542378,3.630436626207369e-05,0.7572229293133551,Dual Control
213,"[(0, 1, 0), (0, 0, 1)]",1.0,2.0,7.078062601888106e-05,0.000544588954040599,0.6304427108831603,Upstream Repression
214,"[(0, 0, 1), (1, 0, 0)]",2.0,0.0,0.00039489930488553624,0.0004985074330684167,0.9565893380552057,Downstream Activation
215,"[(0, 0, 1), (1, 0, 0)]",2.0,0.0,3.364287028665045e-05,0.0007444066355502875,0.7929236966361721,Downstream Activation
216,"[(0, 0, 1), (0, 0, 1)]",2.0,2.0,0.0006639235080316224,0.00034182839526722305,1.0672134731525156,No Control
217,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.001,0.001,2.118822061836113,Dual Control
218,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.00018134058825847814,3.921600349382543e-05,0.2343708990043875,Dual Control
219,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.00010395189831475846,0.00032978140070968664,0.45401524592187104,Dual Control
220,"[(0, 0, 1), (1, 0, 0)]",2.0,0.0,0.000669877413065796,0.00035084963292284876,1.083234447502162,Downstream Activation
221,"[(0, 0, 1), (0, 0, 1)]",2.0,2.0,1e-07,1e-07,0.49300483533940526,No Control
222,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.0007752009056008999,0.0004665253257707384,1.317072675586202,Dual Control
223,"[(0, 0, 1), (1, 0, 0)]",2.0,0.0,0.00010396976200856037,0.00014731933376290973,0.2721439764130863,Downstream Activation
224,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.00011200413607103764,0.0005410865832088272,0.674644103138363,Dual Control
225,"[(0, 1, 0), (0, 0, 1)]",1.0,2.0,0.0005093507067919568,0.0009541498144102189,1.5380111394926868,Upstream Repression
226,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.0003696880479530232,0.00042616481942487017,0.8566454488446705,Dual Control
227,"[(0, 0, 1), (0, 0, 1)]",2.0,2.0,6.042317934826267e-05,0.0008722469784534369,0.9465191669526938,No Control
228,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.0002714607356753949,0.0005955746209070871,0.9131656767320325,Dual Control
229,"[(0, 0, 1), (1, 0, 0)]",2.0,0.0,0.0005752790421491479,0.0004710103858257234,1.1200307913006744,Downstream Activation
230,"[(0, 1, 0), (0, 0, 1)]",1.0,2.0,0.0004134786461388612,0.0005180694438809507,0.996971570950454,Upstream Repression
231,"[(0, 0, 1), (0, 0, 1)]",2.0,2.0,0.0002786546317889167,0.0009118069169976068,1.2373634607524662,No Control
232,"[(0, 0, 1), (1, 0, 0)]",2.0,0.0,0.00010600338959289871,0.0004159987040722591,0.5425861090348391,Downstream Activation
233,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.00016578851266436806,0.0005178714886636794,0.7140905521349715,Dual Control
234,"[(0, 0, 1), (0, 0, 1)]",2.0,2.0,0.001,0.001,2.1188220618216205,No Control
235,"[(0, 1, 0), (0, 0, 1)]",1.0,2.0,0.0006594707761142491,0.0007836508373601464,1.5347744026242105,Upstream Repression
236,"[(0, 1, 0), (0, 0, 1)]",1.0,2.0,7.036672617747832e-05,0.0003525089100973898,0.4379214825621794,Upstream Repression
237,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,4.0420963024590956e-05,0.0009858099241195168,1.039734710751959,Dual Control
238,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.0009153111304204358,0.000681111122147529,1.6921350519608271,Dual Control
239,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.00029537587574638303,0.0003029282243623992,0.6490470369315458,Dual Control
240,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.0004553687856838478,0.0006024436645112527,1.127647345536849,Dual Control
241,"[(0, 0, 1), (1, 0, 0)]",2.0,0.0,0.0007613121675330212,0.0002698381475401489,1.0850106780437845,Downstream Activation
242,"[(0, 0, 1), (1, 0, 0)]",2.0,0.0,0.00032337166313709556,0.0005941762419189411,0.9706946058238484,Downstream Activation
243,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.0006647844649717691,0.0005660461784970258,1.3142804710706142,Dual Control
244,"[(0, 0, 1), (0, 0, 1)]",2.0,2.0,0.0006455237763309538,0.0008009457355326789,1.5363690756097659,No Control
245,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.0001349717458582609,0.0004478576424522672,0.6082509844494551,Dual Control
246,"[(0, 0, 1), (1, 0, 0)]",2.0,0.0,0.0004889566429507793,0.0002654108313515125,0.8052065513406548,Downstream Activation
247,"[(0, 0, 1), (1, 0, 0)]",2.0,0.0,6.350604958699358e-05,0.0006434522484223413,0.7211352267966291,Downstream Activation
248,"[(0, 0, 1), (0, 0, 1)]",2.0,2.0,0.00074942292774075,0.0003955936990986239,1.212985059211469,No Control
249,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.0009885632989392035,0.00015046838383983926,1.1774975463065098,Dual Control
250,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.0009118104241916348,0.0005081177187794792,1.5002857508434395,Dual Control
251,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.00019339670160495271,0.00022199917307147543,0.4518236764764218,Dual Control
252,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.0004933076355586427,0.00062149264730705,1.189132990533032,Dual Control
253,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.0007772920437149818,0.0007622755639762512,1.639472937355908,Dual Control
254,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.0002596779286457693,0.00032875878753857083,0.6341563907455465,Dual Control
255,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.00016516255879865524,1.1721287220126639e-07,0.6523321240320302,Dual Control
256,"[(0, 1, 0), (0, 0, 1)]",1.0,2.0,0.000291875326088457,0.00037588229768089156,0.7178122421419977,Upstream Repression
257,"[(0, 1, 0), (0, 0, 1)]",1.0,2.0,9.614938631964105e-05,0.00035387878018658164,0.46900326106146323,Upstream Repression
258,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,1e-07,1e-07,0.49300483533940426,Dual Control
259,"[(0, 0, 1), (0, 0, 1)]",2.0,2.0,0.00027284186157476386,0.00045719498710687396,0.7766729702126295,No Control
260,"[(0, 1, 0), (0, 0, 1)]",1.0,2.0,0.000342346492766834,0.0004260377595092453,0.8252234277298806,Upstream Repression
261,"[(0, 0, 1), (1, 0, 0)]",2.0,0.0,0.0004230175080475557,0.0004588868325516381,0.9491739117918107,Downstream Activation
262,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.0006960635920352785,0.0008672107471864996,1.65788336456158,Dual Control
263,"[(0, 0, 1), (1, 0, 0)]",2.0,0.0,0.0001600171684237511,0.0006134263451015274,0.8029085737023307,Downstream Activation
264,"[(0, 0, 1), (0, 0, 1)]",2.0,2.0,6.7922370678899655e-06,0.00010811210676873221,0.21450794888028932,No Control
265,"[(0, 0, 1), (0, 0, 1)]",2.0,2.0,0.0002496020802233551,0.00025900084550209857,0.5532121645517505,No Control
266,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.0009678652159706479,0.00017885097875413496,1.189470661593296,Dual Control
267,"[(0, 1, 0), (0, 0, 1)]",1.0,2.0,0.00045366048055301295,0.00014977041368019605,0.6385015526563671,Upstream Repression
268,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.0002688343878129066,0.00021191761949605062,0.5214213647659892,Dual Control
269,"[(0, 1, 0), (0, 0, 1)]",1.0,2.0,0.0008226519722646157,0.0001796833726427237,1.0445383700497854,Upstream Repression
270,"[(0, 0, 1), (1, 0, 0)]",2.0,0.0,0.00028282968746212484,0.000987276007394166,1.3175471359241,Downstream Activation
271,"[(0, 0, 1), (1, 0, 0)]",2.0,0.0,0.00014379636240662708,0.00011568978603966712,0.2839996646081508,Downstream Activation
272,"[(0, 1, 0), (0, 0, 1)]",1.0,2.0,0.0003293081867595048,0.0001790691365454959,0.5459417998685081,Upstream Repression
273,"[(0, 0, 1), (1, 0, 0)]",2.0,0.0,0.001,0.001,2.1188220618216205,Downstream Activation
274,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.0009795110553620576,0.000460509399952764,1.5161951602896486,Dual Control
275,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,5.806760151340756e-05,0.0007798224484350363,0.8515269082927909,Dual Control
276,"[(0, 0, 1), (0, 0, 1)]",2.0,2.0,9.630713606121743e-05,0.00019816723222682614,0.3136485791417401,No Control
277,"[(0, 0, 1), (1, 0, 0)]",2.0,0.0,8.458288189499251e-05,0.0005912277200044208,0.6928862727308807,Downstream Activation
278,"[(0, 0, 1), (1, 0, 0)]",2.0,0.0,0.00029159412434607017,0.0005920898779052212,0.9325851049678435,Downstream Activation
279,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.000704577997294225,0.0005628645446675267,1.351110391107066,Dual Control
280,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,5.439552655011947e-05,0.0008583137274415821,0.9260724368822485,Dual Control
281,"[(0, 1, 0), (0, 0, 1)]",1.0,2.0,1e-07,0.000392240092497815,0.8813082925867812,Upstream Repression
282,"[(0, 0, 1), (0, 0, 1)]",2.0,2.0,0.00048460772803990177,0.0008789391571197632,1.4354919023473751,No Control
283,"[(0, 1, 0), (0, 0, 1)]",1.0,2.0,1e-07,0.001,1.4890678758325677,Upstream Repression
284,"[(0, 1, 0), (0, 0, 1)]",1.0,2.0,0.00036133996453200366,0.00039417831701077144,0.8154050694632627,Upstream Repression
285,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.000653400611294643,0.0007638105393471361,1.5084429885354913,Dual Control
286,"[(0, 0, 1), (0, 0, 1)]",2.0,2.0,0.0003240724410114728,0.00031567890872707504,0.6931093787580198,No Control
287,"[(0, 0, 1), (1, 0, 0)]",2.0,0.0,0.0005239903598247006,0.0002700393007313687,0.8458309240792159,Downstream Activation
288,"[(0, 0, 1), (1, 0, 0)]",2.0,0.0,0.0009772652160692495,0.0009174076587869122,2.008479305300352,Downstream Activation
289,"[(0, 1, 0), (0, 0, 1)]",1.0,2.0,0.0007384088427675966,0.0006074767948052179,1.4337761405250449,Upstream Repression
290,"[(0, 0, 1), (1, 0, 0)]",2.0,0.0,0.00035019970346888095,0.00045297603110367997,0.8607582291610113,Downstream Activation
291,"[(0, 0, 1), (1, 0, 0)]",2.0,0.0,0.00012375800404165667,0.0005195559364683225,0.666838072054816,Downstream Activation
292,"[(0, 0, 1), (1, 0, 0)]",2.0,0.0,0.00021409862325853812,0.0003933820915653698,0.6456319678452294,Downstream Activation
293,"[(0, 0, 1), (1, 0, 0)]",2.0,0.0,0.0004434406606919819,0.00011044846750167852,0.5827117912332646,Downstream Activation
294,"[(0, 0, 1), (0, 0, 1)]",2.0,2.0,0.00026170864013821087,0.0004009490369710077,0.7079473069861293,No Control
295,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.0005115706780408751,0.0008953969573280095,1.4818394290068453,Dual Control
296,"[(0, 1, 0), (0, 0, 1)]",1.0,2.0,0.0005439960919470453,0.00010314043696898478,0.675526612879392,Upstream Repression
297,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.0006161989800056042,0.00033940013245300626,1.0163453689784117,Dual Control
298,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.0009879210295925956,0.000890987924439647,1.9911790915415883,Dual Control
299,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.00019633421336150074,0.0008048365846976955,1.0362811640032046,Dual Control
300,"[(0, 0, 1), (1, 0, 0)]",2.0,0.0,1e-07,1e-07,0.4930048353394046,Downstream Activation
301,"[(0, 1, 0), (0, 0, 1)]",1.0,2.0,0.00014590594330950418,0.000559478224195047,0.7325703235577362,Upstream Repression
302,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,3.7455645188568356e-05,4.192075980411704e-05,0.0944070481488399,Dual Control
303,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.0003173635230507515,0.00010407724293557153,0.447796648438395,Dual Control
304,"[(0, 0, 1), (1, 0, 0)]",2.0,0.0,0.0007842064666582484,0.0008122484028381898,1.6989706501304331,Downstream Activation
