,circuits,k1,k2,theta1,theta2,loss,Circuit,pc1,pc2,tsne1,tsne2
280,"[(0, 1, 0), (0, 1, 0)]",1.0,1.0,0.0005302905652402883,0.0009982964808267288,1.6052636619213494,Invalid Circuit,1.1242623471651465,0.9662422457057186,4.2191734,2.643947
281,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.0006089480660943749,0.0004903352289233949,1.175271217096689,Dual Control,1.0749299440551163,-0.19846193160087464,3.482059,-8.451894
282,"[(0, 1, 0), (0, 0, 1)]",1.0,2.0,0.000655969055013693,0.0007984540438697981,1.5455037372663212,Upstream Repression,0.3839322398713139,1.481286068370457,1.683096,5.179277
283,"[(1, 0, 0), (0, 0, 1)]",0.0,2.0,2.9135033455545132e-05,0.0008112812494029242,0.857159445668317,Invalid Circuit,-1.2217597583677198,0.8726534471288248,-8.623029,5.5218177
284,"[(0, 1, 0), (0, 1, 0)]",1.0,1.0,0.0006109663629904221,0.0007795298041064356,1.4768057991545265,Invalid Circuit,0.9050177860468586,0.7994487030982064,3.612629,2.4784784
285,"[(0, 1, 0), (0, 1, 0)]",1.0,1.0,0.0006794570611536002,0.0009773861921439997,1.7488714216091246,Invalid Circuit,1.3037247070505114,1.2248319135621801,4.1287937,3.2382774
286,"[(0, 0, 1), (0, 0, 1)]",2.0,2.0,0.0005617010164511239,0.0004355718908065487,1.0674465208602197,No Control,0.434223247902967,0.17299668839651502,9.049134,2.7586954
287,"[(0, 1, 0), (0, 0, 1)]",1.0,2.0,0.0002567278456856809,2.7359113675817257e-05,0.29708174435378343,Upstream Repression,-1.3573962237216406,-0.43333199287328733,-4.7729125,3.08395
288,"[(0, 1, 0), (0, 1, 0)]",1.0,1.0,7.673956903455512e-05,0.00039314331623589336,0.48580661910007833,Invalid Circuit,-0.4410062996784902,-0.8084942650427781,-4.7795525,-2.9917638
289,"[(1, 0, 0), (1, 0, 0)]",0.0,0.0,0.0004463914390821966,0.00015919275328764627,0.6419592139207557,Invalid Circuit,-0.3974019345412517,-0.4144724887663074,-2.0439916,-8.459013
290,"[(0, 0, 1), (1, 0, 0)]",2.0,0.0,0.00030417918251876504,0.00029598694395409066,0.6509608988147512,Downstream Activation,1.0839364653069026,-1.6661692470151266,11.291642,-7.637123
291,"[(0, 1, 0), (0, 1, 0)]",1.0,1.0,4.2226779498367965e-05,0.00011546620486893561,0.17115586332817728,Invalid Circuit,-0.913273089148725,-1.2859199839272528,-3.1319177,-2.084814
292,"[(0, 0, 1), (0, 0, 1)]",2.0,2.0,0.0006941257563647491,0.0005409677298636333,1.3167003903142285,No Control,0.7825414409493433,0.5857919916990774,8.898686,3.2995327
293,"[(0, 0, 1), (0, 1, 0)]",2.0,1.0,0.0007999349086217269,0.00043340475002749337,1.3055894369664902,Invalid Circuit,1.3821564983287893,0.06562572700430837,11.288734,-1.4492685
294,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,7.601016298764385e-05,8.329571009937571e-05,0.17642442129131994,Dual Control,-0.3007572072169859,-1.8344314314717325,-1.3668978,-5.4240093
295,"[(1, 0, 0), (0, 1, 0)]",0.0,1.0,0.0005930903940424754,0.0005965285648690677,1.2736012064691742,Invalid Circuit,-0.13645839203702148,1.083202848958004,0.43750003,10.898567
296,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.0002942329015929086,0.0004639144478353881,0.8077842708750793,Dual Control,0.588748396788879,-0.8483052576944248,0.8469394,-9.1136055
297,"[(0, 1, 0), (0, 1, 0)]",1.0,1.0,0.00039528295873771644,0.00011869309540647933,0.5436374433329907,Invalid Circuit,-0.40813197916194205,-0.5959492627311506,-0.115444735,-2.0666974
298,"[(0, 1, 0), (0, 1, 0)]",1.0,1.0,0.0006910178332432312,0.0007454505372499912,1.5313968828632352,Invalid Circuit,0.9664773534453955,0.9044364524408969,3.2923281,2.5775502
299,"[(0, 0, 1), (1, 0, 0)]",2.0,0.0,0.00024225586852455144,0.0002743493339345792,0.5604702176254818,Downstream Activation,0.9632111865414792,-1.8183314883830597,11.389629,-8.18298
300,"[(0, 0, 1), (0, 1, 0)]",2.0,1.0,0.0005603903488706993,0.0005023000611169588,1.1389877276874711,Invalid Circuit,1.1478053165431195,-0.29743864887508803,9.7801285,-0.82558465
301,"[(0, 0, 1), (1, 0, 0)]",2.0,0.0,0.00016299821773244292,3.59831433832479e-05,0.21213348777121707,Downstream Activation,0.48748493205354837,-2.32448984704567,12.391055,-8.257411
302,"[(1, 0, 0), (0, 0, 1)]",0.0,2.0,3.147771150935432e-05,0.0008911345694523718,0.9382558710130668,Invalid Circuit,-1.0966900363043635,0.9952340531693521,-8.607487,5.133972
303,"[(0, 1, 0), (1, 0, 0)]",1.0,0.0,0.0008230851211607019,0.0009308156823666285,1.8607448036780714,Dual Control,2.0499166197455834,0.8682185802684597,5.7345366,-10.313427
304,"[(0, 0, 1), (1, 0, 0)]",2.0,0.0,0.00041828100598613406,0.0009859151019885168,1.4684930763705395,Downstream Activation,2.2975173106593245,-0.4249166980519033,3.5156467,-14.180755
